,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.135300,2022-04-29 00:00:00.135300, Dynamic Status,38,2428,2,Healthy
1,2022-04-29 00:00:02.154500,2022-04-29 00:02:20.562400, Dynamic Status,38,2428,2,healthy
2,2022-04-29 00:02:20.751400,2022-04-29 00:02:22.771600, Initialize : Cmd 1008972 : Response,38,2428,2,tachycardia
3,2022-04-29 00:02:24.281700,2022-04-29 00:02:28.011100, Dynamic Status,38,2428,2,healthy
4,2022-04-29 00:02:28.242100,2022-04-29 00:02:34.642800, Dynamic Status,38,2428,2,tachycardia
5,2022-04-29 00:02:36.151900,2022-04-29 00:02:36.151900, Dynamic Status,38,2428,2,healthy
6,2022-04-29 00:02:36.983000,2022-04-29 00:02:37.643100, Dynamic Status,38,2428,2,tachycardia
7,2022-04-29 00:02:39.422200,2022-04-29 00:02:43.432600, Dynamic Status,38,2428,2,healthy
8,2022-04-29 00:02:43.657700,2022-04-29 00:02:43.657700, Event : OperationalState : OperationalState Idle : SubState SubStateOK,38,2428,2,tachycardia
9,2022-04-29 00:02:45.442800,2022-04-29 00:11:37.117000, Dynamic Status,38,2428,2,healthy
10,2022-04-29 00:11:37.297000,2022-04-29 00:11:37.528000, Initialize : Cmd 1008977 : Response,38,2428,2,tachycardia
11,2022-04-29 00:11:39.327200,2022-04-29 00:47:44.778800, Dynamic Status,38,2428,2,healthy
12,2022-04-29 00:47:45.018800,2022-04-29 00:47:45.247800, Event : Alert ActionId:0 Text:TurnCount:9,38,2428,2,tachycardia
13,2022-04-29 00:47:47.178000,2022-04-29 01:25:29.424200, Dynamic Status,38,2428,2,healthy
14,2022-04-29 01:25:29.533200,2022-04-29 01:25:32.923500, Initialize : Cmd 1008978 : Response,38,2428,2,tachycardia
15,2022-04-29 01:25:34.943700,2022-04-29 01:25:36.443900, Dynamic Status,38,2428,2,healthy
16,2022-04-29 01:25:36.732900,2022-04-29 01:25:40.633300, Event : Action Status : AddWayPoint 1039916 : Status Completed,38,2428,2,tachycardia
17,2022-04-29 01:25:42.543500,2022-04-29 01:25:42.543500, Dynamic Status,38,2428,2,healthy
18,2022-04-29 01:25:42.884500,2022-04-29 01:25:43.124600, Dynamic Status,38,2428,2,tachycardia
19,2022-04-29 01:25:44.884700,2022-04-29 01:25:46.533900, Dynamic Status,38,2428,2,healthy
20,2022-04-29 01:25:47.375000,2022-04-29 01:25:53.306600, Dynamic Status,38,2428,2,tachycardia
21,2022-04-29 01:25:55.269800,2022-04-29 01:25:55.269800, Dynamic Status,38,2428,2,healthy
22,2022-04-29 01:25:55.269800,2022-04-29 01:26:00.170300, Dynamic Status,38,2428,2,tachycardia
23,2022-04-29 01:26:01.899400,2022-04-29 01:26:21.425400, Dynamic Status,38,2428,2,healthy
