,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.581400,2022-04-29 00:00:00.581400, Dynamic Status,38,2424,2,tachycardia
1,2022-04-29 00:00:02.585600,2022-04-29 00:02:20.816400, Dynamic Status,38,2424,2,healthy
2,2022-04-29 00:02:21.036400,2022-04-29 00:02:21.036400, Dynamic Status,38,2424,2,tachycardia
3,2022-04-29 00:02:22.836600,2022-04-29 00:11:36.151900, Dynamic Status,38,2424,2,healthy
4,2022-04-29 00:11:37.432000,2022-04-29 00:11:37.662100, Initialize : Cmd 1005573 : Response,38,2424,2,tachycardia
5,2022-04-29 00:11:39.473200,2022-04-29 00:44:10.153300, Dynamic Status,38,2424,2,healthy
6,2022-04-29 00:44:10.773400,2022-04-29 00:44:12.163500, Event : Alert ActionId:0 Text:Odometer_m:0,38,2424,2,tachycardia
7,2022-04-29 00:44:14.163700,2022-04-29 01:24:26.765900, Dynamic Status,38,2424,2,healthy
8,2022-04-29 01:24:28.196100,2022-04-29 01:24:30.216300, Initialize : Cmd 1005574 : Response,38,2424,2,tachycardia
9,2022-04-29 01:24:31.725400,2022-04-29 01:24:33.416600, Dynamic Status,38,2424,2,healthy
10,2022-04-29 01:24:33.646600,2022-04-29 01:24:33.646600, Event : Action Status : AddWayPoint 1023414 : Status Completed,38,2424,2,tachycardia
11,2022-04-29 01:24:35.375800,2022-04-29 01:24:35.375800, Initialize : Cmd 1005575 : Response,38,2424,2,healthy
12,2022-04-29 01:24:35.605800,2022-04-29 01:24:43.035600, Event : OperationalState : OperationalState Active : SubState SubStateOK,38,2424,2,tachycardia
13,2022-04-29 01:24:44.826700,2022-04-29 01:24:44.826700, Dynamic Status,38,2424,2,healthy
14,2022-04-29 01:24:45.055800,2022-04-29 01:24:46.386900, Event : Action Status : AddWayPoint 1023442 : Status Completed,38,2424,2,tachycardia
15,2022-04-29 01:24:47.887000,2022-04-29 01:24:47.887000, Dynamic Status,38,2424,2,healthy
16,2022-04-29 01:24:48.316100,2022-04-29 01:24:56.186900, Dynamic Status,38,2424,2,tachycardia
17,2022-04-29 01:24:57.957000,2022-04-29 01:25:14.057700, Dynamic Status,38,2424,2,healthy
18,2022-04-29 01:25:15.447800,2022-04-29 01:25:16.047900, Event : Payload Status,38,2424,2,tachycardia
19,2022-04-29 01:25:18.058100,2022-04-29 01:25:18.058100, Dynamic Status,38,2424,2,healthy
20,2022-04-29 01:25:18.338100,2022-04-29 01:25:31.408400, Initialize : Cmd 1005580 : Response,38,2424,2,tachycardia
21,2022-04-29 01:25:33.178600,2022-04-29 01:25:33.178600, Dynamic Status,38,2424,2,healthy
22,2022-04-29 01:25:33.669600,2022-04-29 01:25:37.679000, Dynamic Status,38,2424,2,tachycardia
23,2022-04-29 01:25:39.198200,2022-04-29 01:25:39.198200, Dynamic Status,38,2424,2,healthy
24,2022-04-29 01:25:40.069300,2022-04-29 01:25:42.128500, Dynamic Status,38,2424,2,tachycardia
25,2022-04-29 01:25:43.658600,2022-04-29 01:25:47.088000, Dynamic Status,38,2424,2,healthy
26,2022-04-29 01:25:47.319000,2022-04-29 01:25:47.319000, Event : Action Status : AddWayPoint 1023450 : Status Completed,38,2424,2,tachycardia
27,2022-04-29 01:25:49.098200,2022-04-29 01:25:49.098200, Dynamic Status,38,2424,2,healthy
28,2022-04-29 01:25:50.569300,2022-04-29 01:25:50.799300, Dynamic Status,38,2424,2,tachycardia
29,2022-04-29 01:25:52.359500,2022-04-29 01:25:52.359500, Event : Action Status : Place 1023453 : Status Started,38,2424,2,healthy
30,2022-04-29 01:25:52.579500,2022-04-29 01:25:52.579500, Dynamic Status,38,2424,2,tachycardia
31,2022-04-29 01:25:54.199700,2022-04-29 01:25:55.719800, Dynamic Status,38,2424,2,healthy
32,2022-04-29 01:25:56.128900,2022-04-29 01:25:56.362900, Dynamic Status,38,2424,2,tachycardia
33,2022-04-29 01:25:58.150100,2022-04-29 01:26:12.210500, Dynamic Status,38,2424,2,healthy
34,2022-04-29 01:26:12.930500,2022-04-29 01:26:15.800800, Event : Payload Status,38,2424,2,tachycardia
35,2022-04-29 01:26:17.311000,2022-04-29 01:26:21.080400, Dynamic Status,38,2424,2,healthy
36,2022-04-29 01:26:21.330400,2022-04-29 01:26:21.331400, Event : Action Status : AddWayPoint 1023454 : Status Completed,38,2424,2,tachycardia
37,2022-04-29 01:26:23.090600,2022-04-29 01:26:23.090600, Dynamic Status,38,2424,2,healthy
38,2022-04-29 01:26:23.762600,2022-04-29 01:26:25.330800, Dynamic Status,38,2424,2,tachycardia
39,2022-04-29 01:26:26.830900,2022-04-29 01:26:26.830900, Dynamic Status,38,2424,2,healthy
40,2022-04-29 01:26:27.751000,2022-04-29 01:26:27.981000, Dynamic Status,38,2424,2,tachycardia
41,2022-04-29 01:26:29.751200,2022-04-29 01:28:27.977000, Dynamic Status,38,2424,2,healthy
42,2022-04-29 01:28:28.607100,2022-04-29 01:28:30.636300, Initialize : Cmd 1005586 : Response,38,2424,2,tachycardia
43,2022-04-29 01:28:32.177500,2022-04-29 01:28:32.177500, Dynamic Status,38,2424,2,healthy
44,2022-04-29 01:28:33.637600,2022-04-29 01:28:40.377300, Dynamic Status,38,2424,2,tachycardia
45,2022-04-29 01:28:42.007500,2022-04-29 01:28:42.007500, Dynamic Status,38,2424,2,healthy
46,2022-04-29 01:28:42.718500,2022-04-29 01:28:42.947500, Dynamic Status,38,2424,2,tachycardia
47,2022-04-29 01:28:44.717700,2022-04-29 01:28:46.227900, Dynamic Status,38,2424,2,healthy
48,2022-04-29 01:28:47.398000,2022-04-29 01:28:58.118100, Dynamic Status,38,2424,2,tachycardia
49,2022-04-29 01:28:59.883200,2022-04-29 01:29:11.949400, Dynamic Status,38,2424,2,healthy
50,2022-04-29 01:29:12.928500,2022-04-29 01:29:17.089000, Event : Payload Status,38,2424,2,tachycardia
51,2022-04-29 01:29:18.910100,2022-04-29 01:29:18.910100, Dynamic Status,38,2424,2,healthy
52,2022-04-29 01:29:18.910100,2022-04-29 01:29:18.913100, Dynamic Status,38,2424,2,tachycardia
53,2022-04-29 01:29:20.829300,2022-04-29 01:29:20.829300, Dynamic Status,38,2424,2,healthy
54,2022-04-29 01:29:20.830300,2022-04-29 01:29:20.833300, Dynamic Status,38,2424,2,tachycardia
55,2022-04-29 01:29:24.658700,2022-04-29 01:29:24.658700, Dynamic Status,38,2424,2,arrhythmia
56,2022-04-29 01:29:24.658700,2022-04-29 01:29:29.735200, Dynamic Status,38,2424,2,tachycardia
57,2022-04-29 01:29:31.384400,2022-04-29 01:29:31.384400, Dynamic Status,38,2424,2,healthy
58,2022-04-29 01:29:32.444500,2022-04-29 01:29:32.444500, Dynamic Status,38,2424,2,tachycardia
