,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:01.313400,2022-04-29 00:00:01.313400, Dynamic Status,38,2430,2,tachycardia
1,2022-04-29 00:00:03.319600,2022-04-29 00:02:19.713300, Dynamic Status,38,2430,2,healthy
2,2022-04-29 00:02:20.768400,2022-04-29 00:02:20.983400, Initialize : Cmd 1002682 : Response,38,2430,2,tachycardia
3,2022-04-29 00:02:22.800600,2022-04-29 00:04:47.318000, Dynamic Status,38,2430,2,healthy
4,2022-04-29 00:04:47.645100,2022-04-29 00:04:49.319200, Event : Alert ActionId:0 Text:Odometer_m:0,38,2430,2,tachycardia
5,2022-04-29 00:04:51.330400,2022-04-29 00:11:36.389900, Dynamic Status,38,2430,2,healthy
6,2022-04-29 00:11:37.397000,2022-04-29 00:11:37.601100, Initialize : Cmd 1002683 : Response,38,2430,2,tachycardia
7,2022-04-29 00:11:39.429200,2022-04-29 01:04:46.323900, Dynamic Status,38,2430,2,healthy
8,2022-04-29 01:04:47.811000,2022-04-29 01:04:48.324100, Event : Alert ActionId:0 Text:Odometer_m:0,38,2430,2,tachycardia
9,2022-04-29 01:04:50.329300,2022-04-29 01:24:59.659200, Dynamic Status,38,2430,2,healthy
10,2022-04-29 01:24:59.674200,2022-04-29 01:25:14.153700, Initialize : Cmd 1002684 : Response,38,2430,2,tachycardia
11,2022-04-29 01:25:15.819800,2022-04-29 01:25:15.819800, Dynamic Status,38,2430,2,healthy
12,2022-04-29 01:25:16.021900,2022-04-29 01:25:17.042000, Event : Action Status : AddWayPoint 1012607 : Status Completed,38,2430,2,tachycardia
13,2022-04-29 01:25:19.057200,2022-04-29 01:25:19.057200, Dynamic Status,38,2430,2,healthy
14,2022-04-29 01:25:19.863200,2022-04-29 01:25:20.075300, Dynamic Status,38,2430,2,tachycardia
15,2022-04-29 01:25:21.871400,2022-04-29 01:25:21.871400, Dynamic Status,38,2430,2,healthy
16,2022-04-29 01:25:23.157600,2022-04-29 01:25:23.157600, Dynamic Status,38,2430,2,tachycardia
17,2022-04-29 01:25:24.669700,2022-04-29 01:25:24.669700, Dynamic Status,38,2430,2,healthy
18,2022-04-29 01:25:25.140800,2022-04-29 01:25:25.353800, Dynamic Status,38,2430,2,tachycardia
19,2022-04-29 01:25:27.272000,2022-04-29 01:25:55.222800, Dynamic Status,38,2430,2,healthy
20,2022-04-29 01:25:55.403800,2022-04-29 01:25:59.059200, Initialize : Cmd 1002689 : Response,38,2430,2,tachycardia
21,2022-04-29 01:26:00.656300,2022-04-29 01:26:02.173500, Dynamic Status,38,2430,2,healthy
22,2022-04-29 01:26:03.315600,2022-04-29 01:26:03.553600, Dynamic Status,38,2430,2,tachycardia
23,2022-04-29 01:26:05.320800,2022-04-29 01:26:05.320800, Dynamic Status,38,2430,2,healthy
24,2022-04-29 01:26:06.132900,2022-04-29 01:26:06.336900, Dynamic Status,38,2430,2,tachycardia
25,2022-04-29 01:26:08.131100,2022-04-29 01:26:08.131100, Dynamic Status,38,2430,2,healthy
26,2022-04-29 01:26:09.293200,2022-04-29 01:26:16.355900, Dynamic Status,38,2430,2,tachycardia
27,2022-04-29 01:26:18.118100,2022-04-29 01:26:31.582400, Dynamic Status,38,2430,2,healthy
28,2022-04-29 01:26:31.786400,2022-04-29 01:26:40.557300, Event : Action Status : Pick 1012622 : Status Drivable,38,2430,2,tachycardia
29,2022-04-29 01:26:42.070500,2022-04-29 01:26:42.070500, Dynamic Status,38,2430,2,healthy
30,2022-04-29 01:26:43.151600,2022-04-29 01:26:53.277600, Initialize : Cmd 1002694 : Response,38,2430,2,tachycardia
31,2022-04-29 01:26:55.065800,2022-04-29 01:26:56.582900, Dynamic Status,38,2430,2,healthy
32,2022-04-29 01:26:56.780900,2022-04-29 01:26:56.781900, Dynamic Status,38,2430,2,tachycardia
33,2022-04-29 01:26:58.686100,2022-04-29 01:27:04.727700, Dynamic Status,38,2430,2,healthy
34,2022-04-29 01:27:05.096800,2022-04-29 01:27:05.096800, Event : Action Status : Place 1012660 : Status Drivable,38,2430,2,tachycardia
35,2022-04-29 01:27:06.734900,2022-04-29 01:27:08.747100, Dynamic Status,38,2430,2,healthy
36,2022-04-29 01:27:09.482200,2022-04-29 01:27:14.581700, Event : Payload Status,38,2430,2,tachycardia
37,2022-04-29 01:27:16.084900,2022-04-29 01:27:16.084900, Dynamic Status,38,2430,2,healthy
38,2022-04-29 01:27:16.714900,2022-04-29 01:27:23.840600, Initialize : Cmd 1002701 : Response,38,2430,2,tachycardia
39,2022-04-29 01:27:25.634800,2022-04-29 01:27:25.634800, Dynamic Status,38,2430,2,healthy
40,2022-04-29 01:27:26.715900,2022-04-29 01:27:30.736300, Dynamic Status,38,2430,2,tachycardia
41,2022-04-29 01:27:32.546500,2022-04-29 01:27:48.654100, Dynamic Status,38,2430,2,healthy
42,2022-04-29 01:27:49.416200,2022-04-29 01:27:58.945100, Event : Payload Status,38,2430,2,tachycardia
43,2022-04-29 01:28:00.735300,2022-04-29 01:28:00.735300, Dynamic Status,38,2430,2,healthy
44,2022-04-29 01:28:01.167400,2022-04-29 01:28:04.323700, Initialize : Cmd 1002704 : Response,38,2430,2,tachycardia
45,2022-04-29 01:28:06.249900,2022-04-29 01:28:06.249900, Dynamic Status,38,2430,2,healthy
46,2022-04-29 01:28:06.582900,2022-04-29 01:28:17.089000, Initialize : Cmd 1002707 : Response,38,2430,2,tachycardia
47,2022-04-29 01:28:18.874100,2022-04-29 01:28:18.874100, Dynamic Status,38,2430,2,healthy
48,2022-04-29 01:28:19.322200,2022-04-29 01:28:23.460600, Dynamic Status,38,2430,2,tachycardia
49,2022-04-29 01:28:24.972700,2022-04-29 01:28:24.972700, Dynamic Status,38,2430,2,healthy
50,2022-04-29 01:28:26.047900,2022-04-29 01:28:26.253900, Dynamic Status,38,2430,2,tachycardia
51,2022-04-29 01:28:27.967000,2022-04-29 01:31:08.458100, Dynamic Status,38,2430,2,healthy
52,2022-04-29 01:31:08.790100,2022-04-29 01:31:11.966400, Initialize : Cmd 1002711 : Response,38,2430,2,tachycardia
53,2022-04-29 01:31:13.980600,2022-04-29 01:31:13.980600, Dynamic Status,38,2430,2,healthy
54,2022-04-29 01:31:15.086800,2022-04-29 01:31:16.183900, Dynamic Status,38,2430,2,tachycardia
55,2022-04-29 01:31:18.176100,2022-04-29 01:31:18.176100, Dynamic Status,38,2430,2,healthy
56,2022-04-29 01:31:18.373100,2022-04-29 01:31:18.374100, Event : Action Status : AddWayPoint 1012723 : Status Completed,38,2430,2,tachycardia
57,2022-04-29 01:31:20.171300,2022-04-29 01:31:20.171300, Dynamic Status,38,2430,2,healthy
58,2022-04-29 01:31:21.659400,2022-04-29 01:31:22.431500, Dynamic Status,38,2430,2,tachycardia
59,2022-04-29 01:31:24.234700,2022-04-29 01:31:36.296900, Dynamic Status,38,2430,2,healthy
60,2022-04-29 01:31:37.636000,2022-04-29 01:31:40.307300, Event : Payload Status,38,2430,2,tachycardia
61,2022-04-29 01:31:41.821400,2022-04-29 01:31:41.821400, Dynamic Status,38,2430,2,healthy
62,2022-04-29 01:31:43.240600,2022-04-29 01:31:48.207100, Initialize : Cmd 1002715 : Response,38,2430,2,tachycardia
63,2022-04-29 01:31:50.006200,2022-04-29 01:31:50.006200, Dynamic Status,38,2430,2,healthy
64,2022-04-29 01:31:50.207300,2022-04-29 01:31:50.207300, Dynamic Status,38,2430,2,tachycardia
65,2022-04-29 01:31:52.129500,2022-04-29 01:31:53.646600, Dynamic Status,38,2430,2,healthy
66,2022-04-29 01:31:54.711700,2022-04-29 01:31:58.558100, Dynamic Status,38,2430,2,tachycardia
67,2022-04-29 01:32:00.358300,2022-04-29 01:32:20.439300, Dynamic Status,38,2430,2,healthy
68,2022-04-29 01:32:21.160400,2022-04-29 01:32:29.159200, Event : Payload Status,38,2430,2,tachycardia
69,2022-04-29 01:32:30.936300,2022-04-29 01:32:30.936300, Initialize : Cmd 1002719 : Response,38,2430,2,healthy
70,2022-04-29 01:32:31.141400,2022-04-29 01:32:36.149900, Event : OperationalState : OperationalState Active : SubState SubStateOK,38,2430,2,tachycardia
71,2022-04-29 01:32:37.946000,2022-04-29 01:32:37.946000, Dynamic Status,38,2430,2,healthy
72,2022-04-29 01:32:38.317100,2022-04-29 01:32:40.667300, Dynamic Status,38,2430,2,tachycardia
73,2022-04-29 01:32:42.409500,2022-04-29 01:32:42.409500, Dynamic Status,38,2430,2,healthy
74,2022-04-29 01:32:42.617500,2022-04-29 01:32:42.618500, Dynamic Status,38,2430,2,tachycardia
75,2022-04-29 01:32:44.538700,2022-04-29 01:32:46.084900, Dynamic Status,38,2430,2,healthy
76,2022-04-29 01:32:46.567900,2022-04-29 01:32:46.774900, Dynamic Status,38,2430,2,tachycardia
77,2022-04-29 01:32:48.591100,2022-04-29 01:33:02.636500, Dynamic Status,38,2430,2,healthy
78,2022-04-29 01:33:03.086600,2022-04-29 01:33:04.860700, Event : Payload Status,38,2430,2,tachycardia
79,2022-04-29 01:33:06.477900,2022-04-29 01:33:06.477900, Dynamic Status,38,2430,2,healthy
80,2022-04-29 01:33:06.683900,2022-04-29 01:33:06.683900, Event : Action Status : AddWayPoint 1012779 : Status Completed,38,2430,2,tachycardia
81,2022-04-29 01:33:08.483100,2022-04-29 01:33:10.488300, Dynamic Status,38,2430,2,healthy
82,2022-04-29 01:33:11.932400,2022-04-29 01:33:12.490500, Initialize : Cmd 1002723 : Response,38,2430,2,tachycardia
83,2022-04-29 01:33:13.995600,2022-04-29 01:33:17.167000, Dynamic Status,38,2430,2,healthy
84,2022-04-29 01:33:17.408000,2022-04-29 01:33:19.290200, Event : Action Status : AddWayPoint 1012780 : Status Completed,38,2430,2,tachycardia
85,2022-04-29 01:33:21.187400,2022-04-29 01:33:21.187400, Dynamic Status,38,2430,2,healthy
86,2022-04-29 01:33:21.461400,2022-04-29 01:33:21.671400, Dynamic Status,38,2430,2,tachycardia
87,2022-04-29 01:33:23.468600,2022-04-29 01:33:39.049200, Dynamic Status,38,2430,2,healthy
88,2022-04-29 01:33:39.249200,2022-04-29 01:33:53.273600, Event : OperationalState : OperationalState Active : SubState SubStateOK,38,2430,2,tachycardia
89,2022-04-29 01:33:54.775700,2022-04-29 01:33:54.775700, Dynamic Status,38,2430,2,healthy
90,2022-04-29 01:33:55.777800,2022-04-29 01:33:55.979800, Dynamic Status,38,2430,2,tachycardia
91,2022-04-29 01:33:57.868000,2022-04-29 01:34:11.682400, Dynamic Status,38,2430,2,healthy
92,2022-04-29 01:34:11.890400,2022-04-29 01:34:17.520000, Event : Action Status : Pick 1012866 : Status Drivable,38,2430,2,tachycardia
93,2022-04-29 01:34:19.531200,2022-04-29 01:34:19.531200, Dynamic Status,38,2430,2,healthy
94,2022-04-29 01:34:19.735200,2022-04-29 01:34:28.600100, Initialize : Cmd 1002732 : Response,38,2430,2,tachycardia
95,2022-04-29 01:34:30.107300,2022-04-29 01:34:30.107300, Dynamic Status,38,2430,2,healthy
96,2022-04-29 01:34:31.006300,2022-04-29 01:34:33.088600, Dynamic Status,38,2430,2,tachycardia
97,2022-04-29 01:34:34.605700,2022-04-29 01:34:34.605700, Dynamic Status,38,2430,2,healthy
98,2022-04-29 01:34:36.052900,2022-04-29 01:34:36.258900, Dynamic Status,38,2430,2,tachycardia
99,2022-04-29 01:34:37.864000,2022-04-29 01:34:37.864000, Dynamic Status,38,2430,2,healthy
100,2022-04-29 01:34:39.097200,2022-04-29 01:34:39.310200, Dynamic Status,38,2430,2,tachycardia
101,2022-04-29 01:34:41.097400,2022-04-29 01:34:43.201600, Dynamic Status,38,2430,2,healthy
102,2022-04-29 01:34:44.303700,2022-04-29 01:34:49.517200, Dynamic Status,38,2430,2,tachycardia
103,2022-04-29 01:34:51.271400,2022-04-29 01:35:13.243600, Dynamic Status,38,2430,2,healthy
104,2022-04-29 01:35:13.464600,2022-04-29 01:35:20.499300, Event : Action Status : Place 1012884 : Status Drivable,38,2430,2,tachycardia
105,2022-04-29 01:35:22.466500,2022-04-29 01:35:36.507900, Dynamic Status,38,2430,2,healthy
106,2022-04-29 01:35:37.698000,2022-04-29 01:35:45.240800, Event : Payload Status,38,2430,2,tachycardia
107,2022-04-29 01:35:46.757900,2022-04-29 01:35:46.757900, Dynamic Status,38,2430,2,healthy
108,2022-04-29 01:35:46.816900,2022-04-29 01:35:49.842200, Initialize : Cmd 1002737 : Response,38,2430,2,tachycardia
109,2022-04-29 01:35:51.697400,2022-04-29 01:35:53.573600, Dynamic Status,38,2430,2,healthy
110,2022-04-29 01:35:54.033600,2022-04-29 01:35:55.028700, Dynamic Status,38,2430,2,tachycardia
111,2022-04-29 01:35:57.038900,2022-04-29 01:35:57.038900, Dynamic Status,38,2430,2,healthy
112,2022-04-29 01:35:58.170100,2022-04-29 01:35:58.386100, Dynamic Status,38,2430,2,tachycardia
113,2022-04-29 01:36:00.168300,2022-04-29 01:36:01.714400, Dynamic Status,38,2430,2,healthy
114,2022-04-29 01:36:02.441500,2022-04-29 01:36:05.249800, Dynamic Status,38,2430,2,tachycardia
115,2022-04-29 01:36:07.256000,2022-04-29 01:37:02.910500, Dynamic Status,38,2430,2,healthy
116,2022-04-29 01:37:03.149600,2022-04-29 01:37:04.818700, Event : OperationalState : OperationalState Active : SubState SubStateOK,38,2430,2,tachycardia
117,2022-04-29 01:37:06.618900,2022-04-29 01:37:06.618900, Dynamic Status,38,2430,2,healthy
118,2022-04-29 01:37:06.968900,2022-04-29 01:37:11.984400, Initialize : Cmd 1002741 : Response,38,2430,2,tachycardia
119,2022-04-29 01:37:13.928600,2022-04-29 01:37:13.928600, Dynamic Status,38,2430,2,healthy
120,2022-04-29 01:37:14.129700,2022-04-29 01:37:14.130700, Dynamic Status,38,2430,2,tachycardia
121,2022-04-29 01:37:16.128900,2022-04-29 01:37:16.128900, Dynamic Status,38,2430,2,healthy
122,2022-04-29 01:37:16.332900,2022-04-29 01:37:19.452200, Dynamic Status,38,2430,2,tachycardia
123,2022-04-29 01:37:20.974300,2022-04-29 01:37:20.974300, Dynamic Status,38,2430,2,healthy
124,2022-04-29 01:37:21.113400,2022-04-29 01:37:24.905700, Event : Action Status : AddWayPoint 1012919 : Status Completed,38,2430,2,tachycardia
125,2022-04-29 01:37:26.712900,2022-04-29 01:37:40.780300, Dynamic Status,38,2430,2,healthy
126,2022-04-29 01:37:41.299400,2022-04-29 01:37:44.771700, Event : Payload Status,38,2430,2,tachycardia
127,2022-04-29 01:37:46.277900,2022-04-29 01:37:48.294100, Dynamic Status,38,2430,2,healthy
128,2022-04-29 01:37:49.351200,2022-04-29 01:37:56.227900, Dynamic Status,38,2430,2,tachycardia
129,2022-04-29 01:37:57.741000,2022-04-29 01:37:57.741000, Dynamic Status,38,2430,2,healthy
130,2022-04-29 01:37:59.165200,2022-04-29 01:38:00.599300, Dynamic Status,38,2430,2,tachycardia
131,2022-04-29 01:38:02.607500,2022-04-29 01:43:15.241800, Dynamic Status,38,2430,2,healthy
132,2022-04-29 01:43:15.626800,2022-04-29 01:43:18.111100, Initialize : Cmd 1002747 : Response,38,2430,2,tachycardia
133,2022-04-29 01:43:19.623200,2022-04-29 01:43:19.623200, Dynamic Status,38,2430,2,healthy
134,2022-04-29 01:43:22.949500,2022-04-29 01:43:22.949500, Dynamic Status,38,2430,2,arrhythmia
135,2022-04-29 01:43:23.220600,2022-04-29 01:43:28.050000, Dynamic Status,38,2430,2,tachycardia
136,2022-04-29 01:43:29.969200,2022-04-29 01:43:29.969200, Dynamic Status,38,2430,2,healthy
137,2022-04-29 01:43:30.211300,2022-04-29 01:43:41.756400, Dynamic Status,38,2430,2,tachycardia
138,2022-04-29 01:43:43.507600,2022-04-29 01:44:03.574600, Dynamic Status,38,2430,2,healthy
139,2022-04-29 01:44:04.304700,2022-04-29 01:44:19.977200, Event : Payload Status,38,2430,2,tachycardia
140,2022-04-29 01:44:21.781400,2022-04-29 01:44:27.794000, Dynamic Status,38,2430,2,healthy
141,2022-04-29 01:44:29.176200,2022-04-29 01:44:33.349600, Initialize : Cmd 1002758 : Response,38,2430,2,tachycardia
142,2022-04-29 01:44:35.101800,2022-04-29 01:44:35.101800, Dynamic Status,38,2430,2,healthy
143,2022-04-29 01:44:35.973800,2022-04-29 01:44:36.190900, Dynamic Status,38,2430,2,tachycardia
144,2022-04-29 01:44:37.992000,2022-04-29 01:44:52.060400, Dynamic Status,38,2430,2,healthy
145,2022-04-29 01:44:52.474500,2022-04-29 01:44:55.956800, Event : Payload Status,38,2430,2,tachycardia
146,2022-04-29 01:44:57.934000,2022-04-29 01:45:01.512400, Dynamic Status,38,2430,2,healthy
147,2022-04-29 01:45:02.670500,2022-04-29 01:45:11.113400, Initialize : Cmd 1002763 : Response,38,2430,2,tachycardia
148,2022-04-29 01:45:12.909500,2022-04-29 01:45:12.909500, Dynamic Status,38,2430,2,healthy
149,2022-04-29 01:45:13.160600,2022-04-29 01:45:13.365600, Dynamic Status,38,2430,2,tachycardia
150,2022-04-29 01:45:15.154800,2022-04-29 01:45:16.663900, Dynamic Status,38,2430,2,healthy
151,2022-04-29 01:45:17.553000,2022-04-29 01:45:22.895500, Dynamic Status,38,2430,2,tachycardia
152,2022-04-29 01:45:24.686700,2022-04-29 01:45:36.751900, Dynamic Status,38,2430,2,healthy
153,2022-04-29 01:45:37.842000,2022-04-29 01:45:54.149700, Event : Payload Status,38,2430,2,tachycardia
154,2022-04-29 01:45:56.163900,2022-04-29 01:45:56.163900, Dynamic Status,38,2430,2,healthy
155,2022-04-29 01:45:56.377900,2022-04-29 01:45:56.377900, Dynamic Status,38,2430,2,tachycardia
156,2022-04-29 01:45:58.234100,2022-04-29 01:46:00.198300, Dynamic Status,38,2430,2,healthy
157,2022-04-29 01:46:00.202300,2022-04-29 01:46:00.203300, Event : Action Status : AddWayPoint 1013063 : Status Completed,38,2430,2,tachycardia
158,2022-04-29 01:46:01.743400,2022-04-29 01:46:51.916400, Dynamic Status,38,2430,2,healthy
159,2022-04-29 01:46:53.208600,2022-04-29 01:46:54.857700, Initialize : Cmd 1002769 : Response,38,2430,2,tachycardia
160,2022-04-29 01:46:56.412900,2022-04-29 01:46:56.412900, Initialize : Cmd 1002771 : Response,38,2430,2,healthy
161,2022-04-29 01:46:56.666900,2022-04-29 01:46:56.666900, Dynamic Status,38,2430,2,tachycardia
162,2022-04-29 01:46:58.667100,2022-04-29 01:46:58.667100, Dynamic Status,38,2430,2,healthy
163,2022-04-29 01:46:59.494200,2022-04-29 01:46:59.694200, Dynamic Status,38,2430,2,tachycardia
164,2022-04-29 01:47:01.500400,2022-04-29 01:47:01.500400, Dynamic Status,38,2430,2,healthy
165,2022-04-29 01:47:02.275500,2022-04-29 01:47:08.652100, Dynamic Status,38,2430,2,tachycardia
166,2022-04-29 01:47:10.469300,2022-04-29 01:47:10.469300, Dynamic Status,38,2430,2,healthy
167,2022-04-29 01:47:10.673300,2022-04-29 01:47:10.674300, Dynamic Status,38,2430,2,tachycardia
168,2022-04-29 01:47:12.550500,2022-04-29 01:47:12.550500, Dynamic Status,38,2430,2,healthy
169,2022-04-29 01:47:14.049600,2022-04-29 01:47:16.052800, Dynamic Status,38,2430,2,tachycardia
170,2022-04-29 01:47:17.763000,2022-04-29 01:47:47.846000, Dynamic Status,38,2430,2,healthy
171,2022-04-29 01:47:47.987000,2022-04-29 01:47:52.854500, Initialize : Cmd 1002774 : Response,38,2430,2,tachycardia
172,2022-04-29 01:47:55.689800,2022-04-29 01:47:55.689800, Dynamic Status,38,2430,2,arrhythmia
173,2022-04-29 01:47:55.896800,2022-04-29 01:47:56.554900, Dynamic Status,38,2430,2,tachycardia
174,2022-04-29 01:47:58.353100,2022-04-29 01:48:00.130300, Dynamic Status,38,2430,2,healthy
