,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:01.775500,2022-04-29 00:00:01.775500, Dynamic Status,9,2586,2,tachycardia
1,2022-04-29 00:00:03.775700,2022-04-29 00:02:20.301300, Dynamic Status,9,2586,2,healthy
2,2022-04-29 00:02:20.761400,2022-04-29 00:02:21.082400, Initialize : Cmd 1009247 : Response,9,2586,2,tachycardia
3,2022-04-29 00:02:22.801600,2022-04-29 00:02:22.801600, Dynamic Status,9,2586,2,healthy
4,2022-04-29 00:02:24.091700,2022-04-29 00:02:24.091700, Dynamic Status,9,2586,2,tachycardia
5,2022-04-29 00:02:25.610900,2022-04-29 00:02:27.471000, Dynamic Status,9,2586,2,healthy
6,2022-04-29 00:02:27.881100,2022-04-29 00:02:28.861200, Dynamic Status,9,2586,2,tachycardia
7,2022-04-29 00:02:30.671400,2022-04-29 00:02:30.671400, Dynamic Status,9,2586,2,healthy
8,2022-04-29 00:02:30.911400,2022-04-29 00:02:32.212500, Event : Action Status : AddWayPoint 1041275 : Status Completed,9,2586,2,tachycardia
9,2022-04-29 00:02:33.731700,2022-04-29 00:02:33.731700, Dynamic Status,9,2586,2,healthy
10,2022-04-29 00:02:34.401700,2022-04-29 00:02:34.631800, Dynamic Status,9,2586,2,tachycardia
11,2022-04-29 00:02:36.401900,2022-04-29 00:02:40.402300, Dynamic Status,9,2586,2,healthy
12,2022-04-29 00:02:40.632400,2022-04-29 00:02:40.632400, Dynamic Status,9,2586,2,tachycardia
13,2022-04-29 00:02:42.402500,2022-04-29 00:11:37.427000, Dynamic Status,9,2586,2,healthy
14,2022-04-29 00:11:37.978100,2022-04-29 00:11:39.448200, Dynamic Status,9,2586,2,tachycardia
15,2022-04-29 00:11:41.457400,2022-04-29 00:25:57.558000, Dynamic Status,9,2586,2,healthy
16,2022-04-29 00:25:58.707200,2022-04-29 00:25:59.567200, Event : Alert ActionId:0 Text:Odometer_m:769,9,2586,2,tachycardia
17,2022-04-29 00:26:01.577400,2022-04-29 01:25:12.402500, Dynamic Status,9,2586,2,healthy
18,2022-04-29 01:25:12.802500,2022-04-29 01:25:15.432800, Initialize : Cmd 1009250 : Response,9,2586,2,tachycardia
19,2022-04-29 01:25:17.014000,2022-04-29 01:25:17.014000, Dynamic Status,9,2586,2,healthy
20,2022-04-29 01:25:17.282000,2022-04-29 01:25:26.892900, Initialize : Cmd 1009252 : Response,9,2586,2,tachycardia
21,2022-04-29 01:25:28.903100,2022-04-29 01:25:28.903100, Dynamic Status,9,2586,2,healthy
22,2022-04-29 01:25:29.133200,2022-04-29 01:25:29.134200, Event : Action Status : AddWayPoint 1041284 : Status Completed,9,2586,2,tachycardia
