,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.750400,2022-04-29 00:00:00.750400, Dynamic Status,8,3065,2,tachycardia
1,2022-04-29 00:00:02.748600,2022-04-29 00:02:20.727400, Dynamic Status,8,3065,2,healthy
2,2022-04-29 00:02:21.010400,2022-04-29 00:02:21.010400, Dynamic Status,8,3065,2,tachycardia
3,2022-04-29 00:02:22.758600,2022-04-29 00:11:36.088900, Dynamic Status,8,3065,2,healthy
4,2022-04-29 00:11:37.291000,2022-04-29 00:11:37.492000, Initialize : Cmd 1010547 : Response,8,3065,2,tachycardia
5,2022-04-29 00:11:39.313200,2022-04-29 00:46:18.593100, Dynamic Status,8,3065,2,healthy
6,2022-04-29 00:46:18.804200,2022-04-29 00:46:18.805200, Event : Alert ActionId:0 Text:Odometer_m:0,8,3065,2,tachycardia
7,2022-04-29 00:46:20.605300,2022-04-29 01:26:37.474000, Dynamic Status,8,3065,2,healthy
8,2022-04-29 01:26:38.198100,2022-04-29 01:26:41.742400, Initialize : Cmd 1010548 : Response,8,3065,2,tachycardia
9,2022-04-29 01:26:43.396600,2022-04-29 01:26:43.396600, Dynamic Status,8,3065,2,healthy
10,2022-04-29 01:26:43.616600,2022-04-29 01:26:43.617600, Event : Action Status : AddWayPoint 1046753 : Status Completed,8,3065,2,tachycardia
11,2022-04-29 01:26:45.416800,2022-04-29 01:26:45.416800, Dynamic Status,8,3065,2,healthy
12,2022-04-29 01:26:45.629800,2022-04-29 01:26:45.630800, Dynamic Status,8,3065,2,tachycardia
13,2022-04-29 01:26:47.554000,2022-04-29 01:26:47.554000, Dynamic Status,8,3065,2,healthy
14,2022-04-29 01:26:47.761000,2022-04-29 01:26:49.195200, Dynamic Status,8,3065,2,tachycardia
15,2022-04-29 01:26:50.828300,2022-04-29 01:26:50.828300, Dynamic Status,8,3065,2,healthy
16,2022-04-29 01:26:52.317500,2022-04-29 01:26:58.819100, Dynamic Status,8,3065,2,tachycardia
17,2022-04-29 01:27:00.618300,2022-04-29 01:27:02.602500, Dynamic Status,8,3065,2,healthy
18,2022-04-29 01:27:03.529600,2022-04-29 01:27:03.742600, Dynamic Status,8,3065,2,tachycardia
19,2022-04-29 01:27:05.731800,2022-04-29 01:29:27.971000, Dynamic Status,8,3065,2,healthy
20,2022-04-29 01:29:29.126200,2022-04-29 01:29:32.093500, Initialize : Cmd 1010553 : Response,8,3065,2,tachycardia
21,2022-04-29 01:29:33.622600,2022-04-29 01:29:33.622600, Dynamic Status,8,3065,2,healthy
22,2022-04-29 01:29:34.712700,2022-04-29 01:29:37.170000, Dynamic Status,8,3065,2,tachycardia
23,2022-04-29 01:29:38.883100,2022-04-29 01:29:38.883100, Dynamic Status,8,3065,2,healthy
24,2022-04-29 01:29:39.096200,2022-04-29 01:29:39.096200, Event : Action Status : AddWayPoint 1046761 : Status Completed,8,3065,2,tachycardia
25,2022-04-29 01:29:40.884300,2022-04-29 01:29:42.395500, Dynamic Status,8,3065,2,healthy
26,2022-04-29 01:29:43.340600,2022-04-29 01:29:55.771800, Dynamic Status,8,3065,2,tachycardia
27,2022-04-29 01:29:57.560000,2022-04-29 01:30:15.170800, Dynamic Status,8,3065,2,healthy
28,2022-04-29 01:30:15.753800,2022-04-29 01:30:17.283000, Event : Payload Status,8,3065,2,tachycardia
29,2022-04-29 01:30:19.179200,2022-04-29 01:30:19.179200, Dynamic Status,8,3065,2,healthy
30,2022-04-29 01:30:19.542200,2022-04-29 01:30:38.990100, Dynamic Status,8,3065,2,tachycardia
31,2022-04-29 01:30:40.784300,2022-04-29 01:30:40.784300, Dynamic Status,8,3065,2,healthy
32,2022-04-29 01:30:41.407400,2022-04-29 01:30:51.373400, Initialize : Cmd 1010559 : Response,8,3065,2,tachycardia
33,2022-04-29 01:30:53.377600,2022-04-29 01:30:53.377600, Dynamic Status,8,3065,2,healthy
34,2022-04-29 01:30:54.250700,2022-04-29 01:30:54.518700, Dynamic Status,8,3065,2,tachycardia
35,2022-04-29 01:30:56.247900,2022-04-29 01:30:59.853200, Dynamic Status,8,3065,2,healthy
36,2022-04-29 01:31:00.064300,2022-04-29 01:31:01.331400, Dynamic Status,8,3065,2,tachycardia
37,2022-04-29 01:31:03.333600,2022-04-29 01:31:04.843700, Dynamic Status,8,3065,2,healthy
38,2022-04-29 01:31:05.049800,2022-04-29 01:31:05.337800, Event : OperationalState : OperationalState Active : SubState SubStateOK,8,3065,2,tachycardia
39,2022-04-29 01:31:07.078000,2022-04-29 01:31:10.585300, Dynamic Status,8,3065,2,healthy
40,2022-04-29 01:31:11.857400,2022-04-29 01:31:15.694800, Dynamic Status,8,3065,2,tachycardia
41,2022-04-29 01:31:17.484000,2022-04-29 01:31:17.484000, Dynamic Status,8,3065,2,healthy
42,2022-04-29 01:31:18.111100,2022-04-29 01:31:18.357100, Dynamic Status,8,3065,2,tachycardia
43,2022-04-29 01:31:20.129300,2022-04-29 01:31:33.801600, Dynamic Status,8,3065,2,healthy
44,2022-04-29 01:31:34.015600,2022-04-29 01:31:37.092000, Event : Action Status : Place 1046849 : Status Drivable,8,3065,2,tachycardia
45,2022-04-29 01:31:38.888100,2022-04-29 01:31:44.901700, Dynamic Status,8,3065,2,healthy
