,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.444300,2022-04-29 00:00:00.444300, Dynamic Status,43,3475,2,Healthy
1,2022-04-29 00:00:02.450500,2022-04-29 00:02:20.577400, Dynamic Status,43,3475,2,healthy
2,2022-04-29 00:02:20.776400,2022-04-29 00:02:20.776400, Dynamic Status,43,3475,2,tachycardia
3,2022-04-29 00:02:22.610600,2022-04-29 00:11:36.020900, Dynamic Status,43,3475,2,healthy
4,2022-04-29 00:11:37.316000,2022-04-29 00:11:37.516000, Initialize : Cmd 1008231 : Response,43,3475,2,tachycardia
5,2022-04-29 00:11:39.346200,2022-04-29 00:14:55.669900, Dynamic Status,43,3475,2,healthy
6,2022-04-29 00:14:55.864900,2022-04-29 00:14:55.865900, Event : Alert ActionId:0 Text:TurnCount:0,43,3475,2,tachycardia
7,2022-04-29 00:14:57.815100,2022-04-29 00:43:10.618300, Dynamic Status,43,3475,2,healthy
8,2022-04-29 00:43:13.160600,2022-04-29 00:43:13.160600, Dynamic Status,43,3475,2,arrhythmia
9,2022-04-29 00:43:14.632700,2022-04-29 00:43:14.632700, Dynamic Status,43,3475,2,tachycardia
10,2022-04-29 00:43:16.641900,2022-04-29 01:14:55.597800, Dynamic Status,43,3475,2,healthy
11,2022-04-29 01:14:55.838800,2022-04-29 01:14:56.040900, Event : Alert ActionId:0 Text:Odometer_m:0,43,3475,2,tachycardia
12,2022-04-29 01:14:57.605000,2022-04-29 01:23:06.914900, Dynamic Status,43,3475,2,healthy
13,2022-04-29 01:23:06.941900,2022-04-29 01:23:08.925100, Initialize : Cmd 1008232 : Response,43,3475,2,tachycardia
14,2022-04-29 01:23:10.470300,2022-04-29 01:23:10.470300, Dynamic Status,43,3475,2,healthy
15,2022-04-29 01:23:11.914400,2022-04-29 01:23:18.300100, Dynamic Status,43,3475,2,tachycardia
16,2022-04-29 01:23:20.172300,2022-04-29 01:23:24.193700, Dynamic Status,43,3475,2,healthy
