,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:01.256400,2022-04-29 00:00:01.256400, Dynamic Status,10,2498,2,tachycardia
1,2022-04-29 00:00:03.265600,2022-04-29 00:00:03.265600, Dynamic Status,10,2498,2,healthy
2,2022-04-29 00:00:03.823700,2022-04-29 00:00:05.279800, Initialize : Cmd 1008982 : Response,10,2498,2,tachycardia
3,2022-04-29 00:00:06.844000,2022-04-29 00:00:10.870400, Dynamic Status,10,2498,2,healthy
4,2022-04-29 00:00:11.068400,2022-04-29 00:00:11.068400, Event : Action Status : AddWayPoint 1043848 : Status Completed,10,2498,2,tachycardia
5,2022-04-29 00:00:12.874600,2022-04-29 00:00:12.874600, Dynamic Status,10,2498,2,healthy
6,2022-04-29 00:00:13.571700,2022-04-29 00:00:15.140800, Dynamic Status,10,2498,2,tachycardia
7,2022-04-29 00:00:16.647000,2022-04-29 00:00:16.647000, Dynamic Status,10,2498,2,healthy
8,2022-04-29 00:00:17.454000,2022-04-29 00:00:17.664100, Dynamic Status,10,2498,2,tachycardia
9,2022-04-29 00:00:19.458200,2022-04-29 00:00:23.458600, Dynamic Status,10,2498,2,healthy
10,2022-04-29 00:00:23.662700,2022-04-29 00:00:23.662700, Event : OperationalState : OperationalState Idle : SubState SubStateOK,10,2498,2,tachycardia
11,2022-04-29 00:00:25.479900,2022-04-29 00:01:27.603100, Dynamic Status,10,2498,2,healthy
12,2022-04-29 00:01:28.635200,2022-04-29 00:01:29.608300, Event : Alert ActionId:0 Text:Odometer_m:783,10,2498,2,tachycardia
13,2022-04-29 00:01:31.617500,2022-04-29 00:02:19.774300, Dynamic Status,10,2498,2,healthy
14,2022-04-29 00:02:20.623400,2022-04-29 00:02:20.827400, Initialize : Cmd 1008983 : Response,10,2498,2,tachycardia
15,2022-04-29 00:02:22.651600,2022-04-29 00:11:36.331900, Dynamic Status,10,2498,2,healthy
16,2022-04-29 00:11:37.314000,2022-04-29 00:11:37.519000, Initialize : Cmd 1008984 : Response,10,2498,2,tachycardia
17,2022-04-29 00:11:39.339200,2022-04-29 00:19:48.635200, Dynamic Status,10,2498,2,healthy
18,2022-04-29 00:19:51.156400,2022-04-29 00:19:51.156400, Dynamic Status,10,2498,2,arrhythmia
19,2022-04-29 00:19:52.645600,2022-04-29 00:19:52.645600, Dynamic Status,10,2498,2,tachycardia
20,2022-04-29 00:19:54.651800,2022-04-29 00:25:09.675300, Dynamic Status,10,2498,2,healthy
21,2022-04-29 00:25:12.199500,2022-04-29 00:25:12.199500, Dynamic Status,10,2498,2,arrhythmia
22,2022-04-29 00:25:13.688700,2022-04-29 00:25:13.688700, Dynamic Status,10,2498,2,tachycardia
23,2022-04-29 00:25:15.700900,2022-04-29 00:30:12.497500, Dynamic Status,10,2498,2,healthy
24,2022-04-29 00:30:15.007800,2022-04-29 00:30:15.007800, Dynamic Status,10,2498,2,arrhythmia
25,2022-04-29 00:30:16.507900,2022-04-29 00:39:56.125900, Dynamic Status,10,2498,2,healthy
26,2022-04-29 00:39:58.673100,2022-04-29 00:39:58.673100, Dynamic Status,10,2498,2,arrhythmia
27,2022-04-29 00:40:00.134300,2022-04-29 00:40:00.134300, Dynamic Status,10,2498,2,tachycardia
