,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:01.430400,2022-04-29 00:00:01.430400, Dynamic Status,10,2491,2,tachycardia
1,2022-04-29 00:00:03.439600,2022-04-29 00:02:19.896300, Dynamic Status,10,2491,2,healthy
2,2022-04-29 00:02:20.646400,2022-04-29 00:02:20.876400, Initialize : Cmd 1009386 : Response,10,2491,2,tachycardia
3,2022-04-29 00:02:22.676600,2022-04-29 00:11:36.262900, Dynamic Status,10,2491,2,healthy
4,2022-04-29 00:11:37.332000,2022-04-29 00:11:37.572100, Initialize : Cmd 1009387 : Response,10,2491,2,tachycardia
5,2022-04-29 00:11:39.372200,2022-04-29 00:36:24.161700, Dynamic Status,10,2491,2,healthy
6,2022-04-29 00:36:24.761800,2022-04-29 00:36:26.161900, Event : Alert ActionId:0 Text:Odometer_m:0,10,2491,2,tachycardia
7,2022-04-29 00:36:28.151100,2022-04-29 01:22:12.239500, Dynamic Status,10,2491,2,healthy
8,2022-04-29 01:22:12.478500,2022-04-29 01:22:14.279700, Event : OperationalState : OperationalState Active : SubState SubStateOK,10,2491,2,tachycardia
9,2022-04-29 01:22:15.838800,2022-04-29 01:22:17.849000, Dynamic Status,10,2491,2,healthy
10,2022-04-29 01:22:18.379100,2022-04-29 01:22:18.610100, Dynamic Status,10,2491,2,tachycardia
11,2022-04-29 01:22:20.400300,2022-04-29 01:22:20.400300, Dynamic Status,10,2491,2,healthy
12,2022-04-29 01:22:20.629300,2022-04-29 01:22:20.630300, Dynamic Status,10,2491,2,tachycardia
13,2022-04-29 01:22:22.509500,2022-04-29 01:22:22.509500, Dynamic Status,10,2491,2,healthy
14,2022-04-29 01:22:23.014600,2022-04-29 01:22:25.964800, Dynamic Status,10,2491,2,tachycardia
15,2022-04-29 01:22:27.895000,2022-04-29 01:22:27.895000, Dynamic Status,10,2491,2,healthy
16,2022-04-29 01:22:28.225100,2022-04-29 01:22:28.471100, Dynamic Status,10,2491,2,tachycardia
17,2022-04-29 01:22:30.224300,2022-04-29 01:22:30.224300, Dynamic Status,10,2491,2,healthy
18,2022-04-29 01:22:31.716400,2022-04-29 01:22:46.735900, Dynamic Status,10,2491,2,tachycardia
19,2022-04-29 01:22:48.492100,2022-04-29 01:23:08.561100, Dynamic Status,10,2491,2,healthy
20,2022-04-29 01:23:09.018200,2022-04-29 01:23:19.907200, Event : Payload Status,10,2491,2,tachycardia
21,2022-04-29 01:23:24.202700,2022-04-29 01:23:24.202700, Dynamic Status,10,2491,2,arrhythmia
22,2022-04-29 01:23:24.202700,2022-04-29 01:23:25.401800, Dynamic Status,10,2491,2,tachycardia
23,2022-04-29 01:23:26.922900,2022-04-29 01:23:26.922900, Dynamic Status,10,2491,2,healthy
