,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.073300,2022-04-29 00:00:00.073300, Dynamic Status,38,2442,2,Healthy
1,2022-04-29 00:00:02.083500,2022-04-29 00:02:20.612400, Dynamic Status,38,2442,2,healthy
2,2022-04-29 00:02:20.822400,2022-04-29 00:02:20.823400, Initialize : Cmd 1006861 : Response,38,2442,2,tachycardia
3,2022-04-29 00:02:22.633600,2022-04-29 00:11:37.330000, Dynamic Status,38,2442,2,healthy
4,2022-04-29 00:11:37.524000,2022-04-29 00:11:37.525000, Dynamic Status,38,2442,2,tachycardia
5,2022-04-29 00:11:39.351200,2022-04-29 00:38:02.737600, Dynamic Status,38,2442,2,healthy
6,2022-04-29 00:38:02.940600,2022-04-29 00:38:03.143600, Event : Alert ActionId:0 Text:TurnCount:0,38,2442,2,tachycardia
7,2022-04-29 00:38:05.032800,2022-04-29 01:23:06.500900, Dynamic Status,38,2442,2,healthy
8,2022-04-29 01:23:06.635900,2022-04-29 01:23:09.732200, Initialize : Cmd 1006863 : Response,38,2442,2,tachycardia
9,2022-04-29 01:23:11.252400,2022-04-29 01:23:11.252400, Dynamic Status,38,2442,2,healthy
10,2022-04-29 01:23:12.319500,2022-04-29 01:23:13.033600, Dynamic Status,38,2442,2,tachycardia
11,2022-04-29 01:23:14.842700,2022-04-29 01:23:14.842700, Dynamic Status,38,2442,2,healthy
12,2022-04-29 01:23:15.048800,2022-04-29 01:23:15.049800, Dynamic Status,38,2442,2,tachycardia
13,2022-04-29 01:23:17.007000,2022-04-29 01:23:17.007000, Dynamic Status,38,2442,2,healthy
14,2022-04-29 01:23:17.506000,2022-04-29 01:23:23.405600, Dynamic Status,38,2442,2,tachycardia
15,2022-04-29 01:23:25.165800,2022-04-29 01:23:25.165800, Dynamic Status,38,2442,2,healthy
16,2022-04-29 01:23:26.250900,2022-04-29 01:23:30.331300, Dynamic Status,38,2442,2,tachycardia
17,2022-04-29 01:23:43.976700,2022-04-29 01:23:43.976700, Dynamic Status,38,2442,2,arrhythmia
18,2022-04-29 01:23:43.976700,2022-04-29 01:23:43.986700, Dynamic Status,38,2442,2,tachycardia
19,2022-04-29 01:23:45.797800,2022-04-29 01:24:03.673600, Dynamic Status,38,2442,2,healthy
20,2022-04-29 01:24:03.873600,2022-04-29 01:24:29.530200, Event : Action Status : Pick 1031313 : Status Drivable,38,2442,2,tachycardia
21,2022-04-29 01:24:31.269400,2022-04-29 01:24:31.269400, Dynamic Status,38,2442,2,healthy
22,2022-04-29 01:24:31.481400,2022-04-29 01:24:31.737400, Event : Action Status : AddWayPoint 1031357 : Status Completed,38,2442,2,tachycardia
23,2022-04-29 01:24:33.274600,2022-04-29 01:24:33.274600, Dynamic Status,38,2442,2,healthy
24,2022-04-29 01:24:34.360700,2022-04-29 01:24:35.462800, Dynamic Status,38,2442,2,tachycardia
25,2022-04-29 01:24:37.276000,2022-04-29 01:24:43.313600, Dynamic Status,38,2442,2,healthy
26,2022-04-29 01:24:44.540700,2022-04-29 01:24:45.304800, Event : Action Status : Place 1031359 : Status Drivable,38,2442,2,tachycardia
27,2022-04-29 01:24:47.310000,2022-04-29 01:24:51.331400, Dynamic Status,38,2442,2,healthy
28,2022-04-29 01:24:52.302500,2022-04-29 01:24:56.427900, Event : Payload Status,38,2442,2,tachycardia
29,2022-04-29 01:24:57.940000,2022-04-29 01:24:59.558200, Dynamic Status,38,2442,2,healthy
30,2022-04-29 01:25:00.496300,2022-04-29 01:25:03.331600, Dynamic Status,38,2442,2,tachycardia
31,2022-04-29 01:25:05.247800,2022-04-29 01:25:05.247800, Dynamic Status,38,2442,2,healthy
32,2022-04-29 01:25:06.721900,2022-04-29 01:25:13.870600, Initialize : Cmd 1006875 : Response,38,2442,2,tachycardia
33,2022-04-29 01:25:15.822800,2022-04-29 01:25:15.822800, Dynamic Status,38,2442,2,healthy
34,2022-04-29 01:25:16.054900,2022-04-29 01:25:31.720400, Event : Action Status : AddWayPoint 1031397 : Status Completed,38,2442,2,tachycardia
35,2022-04-29 01:25:33.453600,2022-04-29 01:25:45.507800, Dynamic Status,38,2442,2,healthy
36,2022-04-29 01:25:46.549900,2022-04-29 01:25:47.640000, Event : Payload Status,38,2442,2,tachycardia
37,2022-04-29 01:25:49.501200,2022-04-29 01:25:49.501200, Dynamic Status,38,2442,2,healthy
38,2022-04-29 01:25:49.868200,2022-04-29 01:26:03.382600, Dynamic Status,38,2442,2,tachycardia
39,2022-04-29 01:26:04.949700,2022-04-29 01:26:04.949700, Dynamic Status,38,2442,2,healthy
40,2022-04-29 01:26:05.161800,2022-04-29 01:26:11.723400, Event : Action Status : AddWayPoint 1031428 : Status Completed,38,2442,2,tachycardia
41,2022-04-29 01:26:13.275600,2022-04-29 01:26:13.275600, Dynamic Status,38,2442,2,healthy
42,2022-04-29 01:26:13.485600,2022-04-29 01:26:17.943000, Dynamic Status,38,2442,2,tachycardia
43,2022-04-29 01:26:19.867200,2022-04-29 01:26:25.900800, Dynamic Status,38,2442,2,healthy
44,2022-04-29 01:26:27.145000,2022-04-29 01:26:27.913000, Event : Action Status : Place 1031448 : Status Drivable,38,2442,2,tachycardia
45,2022-04-29 01:26:29.921200,2022-04-29 01:26:33.946600, Dynamic Status,38,2442,2,healthy
46,2022-04-29 01:26:34.933700,2022-04-29 01:26:37.949000, Event : Payload Status,38,2442,2,tachycardia
47,2022-04-29 01:26:39.486200,2022-04-29 01:26:43.012600, Dynamic Status,38,2442,2,healthy
48,2022-04-29 01:26:43.212600,2022-04-29 01:26:43.213600, Event : Action Status : AddWayPoint 1031449 : Status Completed,38,2442,2,tachycardia
49,2022-04-29 01:26:45.013800,2022-04-29 01:26:45.013800, Dynamic Status,38,2442,2,healthy
50,2022-04-29 01:26:45.881800,2022-04-29 01:26:46.100900, Dynamic Status,38,2442,2,tachycardia
51,2022-04-29 01:26:47.883000,2022-04-29 01:26:49.527200, Dynamic Status,38,2442,2,healthy
52,2022-04-29 01:26:49.732200,2022-04-29 01:26:49.733200, Event : Action Status : AddWayPoint 1031451 : Status Completed,38,2442,2,tachycardia
53,2022-04-29 01:26:51.348400,2022-04-29 01:26:51.348400, Dynamic Status,38,2442,2,healthy
54,2022-04-29 01:26:52.322500,2022-04-29 01:26:54.315700, Initialize : Cmd 1006885 : Response,38,2442,2,tachycardia
55,2022-04-29 01:26:55.847800,2022-04-29 01:26:55.847800, Dynamic Status,38,2442,2,healthy
56,2022-04-29 01:26:56.777900,2022-04-29 01:27:07.698000, Dynamic Status,38,2442,2,tachycardia
57,2022-04-29 01:27:09.198200,2022-04-29 01:27:09.198200, Dynamic Status,38,2442,2,healthy
58,2022-04-29 01:27:09.866200,2022-04-29 01:27:10.079300, Dynamic Status,38,2442,2,tachycardia
59,2022-04-29 01:27:11.871400,2022-04-29 01:27:17.892000, Dynamic Status,38,2442,2,healthy
60,2022-04-29 01:27:19.089200,2022-04-29 01:27:21.385400, Initialize : Cmd 1006892 : Response,38,2442,2,tachycardia
61,2022-04-29 01:27:22.897500,2022-04-29 01:27:22.897500, Dynamic Status,38,2442,2,healthy
62,2022-04-29 01:27:24.245700,2022-04-29 01:27:24.453700, Dynamic Status,38,2442,2,tachycardia
63,2022-04-29 01:27:26.264900,2022-04-29 01:27:36.187900, Dynamic Status,38,2442,2,healthy
64,2022-04-29 01:27:36.405900,2022-04-29 01:27:41.942400, Event : Action Status : Pick 1031511 : Status Drivable,38,2442,2,tachycardia
65,2022-04-29 01:27:43.515600,2022-04-29 01:27:43.515600, Dynamic Status,38,2442,2,healthy
66,2022-04-29 01:27:43.721600,2022-04-29 01:27:47.362000, Dynamic Status,38,2442,2,tachycardia
67,2022-04-29 01:27:48.868100,2022-04-29 01:27:48.868100, Dynamic Status,38,2442,2,healthy
68,2022-04-29 01:27:49.976200,2022-04-29 01:28:03.217600, Dynamic Status,38,2442,2,tachycardia
69,2022-04-29 01:28:05.409800,2022-04-29 01:28:35.146800, Dynamic Status,38,2442,2,healthy
70,2022-04-29 01:28:36.067900,2022-04-29 01:28:52.748500, Event : Payload Status,38,2442,2,tachycardia
71,2022-04-29 01:28:54.262700,2022-04-29 01:28:56.270900, Dynamic Status,38,2442,2,healthy
72,2022-04-29 01:28:56.916900,2022-04-29 01:28:59.993200, Dynamic Status,38,2442,2,tachycardia
73,2022-04-29 01:29:01.734400,2022-04-29 01:29:03.254600, Dynamic Status,38,2442,2,healthy
74,2022-04-29 01:29:04.000600,2022-04-29 01:29:04.879700, Dynamic Status,38,2442,2,tachycardia
75,2022-04-29 01:29:06.680900,2022-04-29 01:29:10.680300, Dynamic Status,38,2442,2,healthy
76,2022-04-29 01:29:10.879300,2022-04-29 01:29:24.955700, Event : OperationalState : OperationalState Idle : SubState SubStateOK,38,2442,2,tachycardia
77,2022-04-29 01:29:26.728900,2022-04-29 01:29:28.236100, Dynamic Status,38,2442,2,healthy
78,2022-04-29 01:29:28.916100,2022-04-29 01:29:29.743200, Dynamic Status,38,2442,2,tachycardia
79,2022-04-29 01:29:32.816500,2022-04-29 01:29:32.816500, Dynamic Status,38,2442,2,arrhythmia
80,2022-04-29 01:29:32.817500,2022-04-29 01:29:41.429400, Dynamic Status,38,2442,2,tachycardia
