,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.196300,2022-04-29 00:00:00.196300, Dynamic Status,43,3454,2,Healthy
1,2022-04-29 00:00:02.204500,2022-04-29 00:02:20.271300, Dynamic Status,43,3454,2,healthy
2,2022-04-29 00:02:20.741400,2022-04-29 00:02:20.982400, Initialize : Cmd 1008715 : Response,43,3454,2,tachycardia
3,2022-04-29 00:02:22.772600,2022-04-29 00:11:36.997000, Dynamic Status,43,3454,2,healthy
4,2022-04-29 00:11:37.297000,2022-04-29 00:11:37.518000, Initialize : Cmd 1008716 : Response,43,3454,2,tachycardia
5,2022-04-29 00:11:39.297200,2022-04-29 00:56:57.804000, Dynamic Status,43,3454,2,healthy
6,2022-04-29 00:56:58.024100,2022-04-29 00:56:58.024100, Event : Alert ActionId:0 Text:TurnCount:0,43,3454,2,tachycardia
7,2022-04-29 00:56:59.929300,2022-04-29 01:24:43.622600, Dynamic Status,43,3454,2,healthy
8,2022-04-29 01:24:44.441700,2022-04-29 01:24:47.911000, Initialize : Cmd 1008717 : Response,43,3454,2,tachycardia
9,2022-04-29 01:24:49.921200,2022-04-29 01:24:49.921200, Dynamic Status,43,3454,2,healthy
10,2022-04-29 01:24:51.332400,2022-04-29 01:24:54.942700, Dynamic Status,43,3454,2,tachycardia
11,2022-04-29 01:24:56.821900,2022-04-29 01:24:56.821900, Dynamic Status,43,3454,2,healthy
12,2022-04-29 01:24:57.061000,2022-04-29 01:24:57.062000, Event : Action Status : AddWayPoint 1041243 : Status Completed,43,3454,2,tachycardia
13,2022-04-29 01:24:58.821100,2022-04-29 01:24:58.821100, Dynamic Status,43,3454,2,healthy
14,2022-04-29 01:25:00.291300,2022-04-29 01:25:12.127500, Dynamic Status,43,3454,2,tachycardia
15,2022-04-29 01:25:13.882600,2022-04-29 01:25:33.978600, Dynamic Status,43,3454,2,healthy
16,2022-04-29 01:25:34.378700,2022-04-29 01:25:47.834000, Event : Payload Status,43,3454,2,tachycardia
17,2022-04-29 01:25:49.334200,2022-04-29 01:25:49.334200, Dynamic Status,43,3454,2,healthy
18,2022-04-29 01:25:50.774300,2022-04-29 01:25:51.019400, Dynamic Status,43,3454,2,tachycardia
19,2022-04-29 01:25:52.574500,2022-04-29 01:25:52.574500, Dynamic Status,43,3454,2,healthy
20,2022-04-29 01:25:52.914500,2022-04-29 01:25:56.653900, Dynamic Status,43,3454,2,tachycardia
21,2022-04-29 01:25:58.594100,2022-04-29 01:25:58.594100, Dynamic Status,43,3454,2,healthy
22,2022-04-29 01:25:58.945100,2022-04-29 01:25:59.185200, Dynamic Status,43,3454,2,tachycardia
