,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:01.888500,2022-04-29 00:00:01.888500, Dynamic Status,38,2438,2,tachycardia
1,2022-04-29 00:00:03.897700,2022-04-29 00:02:20.186300, Dynamic Status,38,2438,2,healthy
2,2022-04-29 00:02:20.666400,2022-04-29 00:02:20.869400, Initialize : Cmd 1008277 : Response,38,2438,2,tachycardia
3,2022-04-29 00:02:22.690600,2022-04-29 00:11:22.181500, Dynamic Status,38,2438,2,healthy
4,2022-04-29 00:11:23.649700,2022-04-29 00:11:24.184700, Event : Alert ActionId:0 Text:Odometer_m:234,38,2438,2,tachycardia
5,2022-04-29 00:11:26.186900,2022-04-29 00:11:36.216900, Dynamic Status,38,2438,2,healthy
6,2022-04-29 00:11:37.358000,2022-04-29 00:11:37.560100, Initialize : Cmd 1008278 : Response,38,2438,2,tachycardia
7,2022-04-29 00:11:39.388200,2022-04-29 01:11:23.833600, Dynamic Status,38,2438,2,healthy
8,2022-04-29 01:11:24.042700,2022-04-29 01:11:24.252700, Event : Alert ActionId:0 Text:TurnCount:0,38,2438,2,tachycardia
9,2022-04-29 01:11:26.201900,2022-04-29 01:29:06.876900, Dynamic Status,38,2438,2,healthy
10,2022-04-29 01:29:08.210100,2022-04-29 01:29:10.135300, Initialize : Cmd 1008279 : Response,38,2438,2,tachycardia
11,2022-04-29 01:29:11.684400,2022-04-29 01:29:13.184600, Dynamic Status,38,2438,2,healthy
12,2022-04-29 01:29:13.662600,2022-04-29 01:29:14.599700, Dynamic Status,38,2438,2,tachycardia
13,2022-04-29 01:29:16.395900,2022-04-29 01:29:18.353100, Dynamic Status,38,2438,2,healthy
14,2022-04-29 01:29:18.568100,2022-04-29 01:29:18.568100, Event : OperationalState : OperationalState Active : SubState SubStateOK,38,2438,2,tachycardia
15,2022-04-29 01:29:20.277300,2022-04-29 01:29:20.277300, Initialize : Cmd 1008281 : Response,38,2438,2,healthy
16,2022-04-29 01:29:20.482300,2022-04-29 01:29:22.678500, Dynamic Status,38,2438,2,tachycardia
17,2022-04-29 01:29:24.592700,2022-04-29 01:29:24.592700, Dynamic Status,38,2438,2,healthy
18,2022-04-29 01:29:24.912700,2022-04-29 01:29:27.370000, Dynamic Status,38,2438,2,tachycardia
19,2022-04-29 01:29:29.375200,2022-04-29 01:29:29.375200, Dynamic Status,38,2438,2,healthy
20,2022-04-29 01:29:29.592200,2022-04-29 01:29:29.593200, Dynamic Status,38,2438,2,tachycardia
21,2022-04-29 01:29:31.501400,2022-04-29 01:29:31.501400, Dynamic Status,38,2438,2,healthy
22,2022-04-29 01:29:32.999500,2022-04-29 01:29:33.908600, Dynamic Status,38,2438,2,tachycardia
23,2022-04-29 01:29:47.589000,2022-04-29 01:29:47.589000, Dynamic Status,38,2438,2,arrhythmia
24,2022-04-29 01:29:47.589000,2022-04-29 01:29:48.627100, Dynamic Status,38,2438,2,tachycardia
