,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.284300,2022-04-29 00:00:00.284300, Dynamic Status,9,2603,2,Healthy
1,2022-04-29 00:00:02.292500,2022-04-29 00:02:20.609400, Dynamic Status,9,2603,2,healthy
2,2022-04-29 00:02:20.815400,2022-04-29 00:02:20.815400, Dynamic Status,9,2603,2,tachycardia
3,2022-04-29 00:02:22.631600,2022-04-29 00:03:42.785600, Dynamic Status,9,2603,2,healthy
4,2022-04-29 00:03:43.632700,2022-04-29 00:03:44.785800, Event : Alert ActionId:0 Text:Odometer_m:1145,9,2603,2,tachycardia
5,2022-04-29 00:03:46.799000,2022-04-29 00:11:35.981900, Dynamic Status,9,2603,2,healthy
6,2022-04-29 00:11:37.300000,2022-04-29 00:11:37.505000, Initialize : Cmd 1004600 : Response,9,2603,2,tachycardia
7,2022-04-29 00:11:39.330200,2022-04-29 00:28:54.064700, Dynamic Status,9,2603,2,healthy
8,2022-04-29 00:28:56.624900,2022-04-29 00:28:56.624900, Dynamic Status,9,2603,2,arrhythmia
9,2022-04-29 00:28:58.079100,2022-04-29 00:28:58.079100, Dynamic Status,9,2603,2,tachycardia
10,2022-04-29 00:29:00.087300,2022-04-29 00:32:28.596100, Dynamic Status,9,2603,2,healthy
11,2022-04-29 00:32:31.171400,2022-04-29 00:32:31.171400, Dynamic Status,9,2603,2,arrhythmia
12,2022-04-29 00:32:32.603500,2022-04-29 00:32:32.603500, Dynamic Status,9,2603,2,tachycardia
13,2022-04-29 00:32:34.608700,2022-04-29 00:37:13.394600, Dynamic Status,9,2603,2,healthy
14,2022-04-29 00:37:15.955900,2022-04-29 00:37:15.955900, Dynamic Status,9,2603,2,arrhythmia
15,2022-04-29 00:37:17.413000,2022-04-29 00:37:17.413000, Dynamic Status,9,2603,2,tachycardia
16,2022-04-29 00:37:19.412200,2022-04-29 00:54:26.081900, Dynamic Status,9,2603,2,healthy
17,2022-04-29 00:54:28.660100,2022-04-29 00:54:28.660100, Dynamic Status,9,2603,2,arrhythmia
18,2022-04-29 00:54:30.092300,2022-04-29 00:54:30.092300, Dynamic Status,9,2603,2,tachycardia
19,2022-04-29 00:54:32.097500,2022-04-29 01:03:43.532600, Dynamic Status,9,2603,2,healthy
20,2022-04-29 01:03:43.805600,2022-04-29 01:03:44.016700, Event : Alert ActionId:0 Text:Odometer_m:0,9,2603,2,tachycardia
21,2022-04-29 01:03:45.530800,2022-04-29 01:22:12.231500, Dynamic Status,9,2603,2,healthy
22,2022-04-29 01:22:12.428500,2022-04-29 01:22:14.367700, Event : OperationalState : OperationalState Active : SubState SubStateOK,9,2603,2,tachycardia
23,2022-04-29 01:22:15.869800,2022-04-29 01:22:17.883000, Dynamic Status,9,2603,2,healthy
24,2022-04-29 01:22:19.313200,2022-04-29 01:22:24.542700, Dynamic Status,9,2603,2,tachycardia
25,2022-04-29 01:22:26.237900,2022-04-29 01:22:26.237900, Dynamic Status,9,2603,2,healthy
26,2022-04-29 01:22:26.252900,2022-04-29 01:22:26.647900, Initialize : Cmd 1004605 : Response,9,2603,2,tachycardia
27,2022-04-29 01:22:28.562100,2022-04-29 01:22:30.579300, Dynamic Status,9,2603,2,healthy
28,2022-04-29 01:22:31.934400,2022-04-29 01:22:32.139500, Dynamic Status,9,2603,2,tachycardia
29,2022-04-29 01:22:33.933600,2022-04-29 01:22:35.463800, Dynamic Status,9,2603,2,healthy
30,2022-04-29 01:22:42.497500,2022-04-29 01:22:42.497500, Dynamic Status,9,2603,2,arrhythmia
31,2022-04-29 01:22:42.759500,2022-04-29 01:22:44.421700, Dynamic Status,9,2603,2,tachycardia
32,2022-04-29 01:22:47.608000,2022-04-29 01:22:47.608000, Dynamic Status,9,2603,2,arrhythmia
33,2022-04-29 01:22:47.609000,2022-04-29 01:22:49.166200, Dynamic Status,9,2603,2,tachycardia
34,2022-04-29 01:22:50.915300,2022-04-29 01:23:08.788100, Dynamic Status,9,2603,2,healthy
35,2022-04-29 01:23:09.000200,2022-04-29 01:23:24.419700, Event : Action Status : Pick 1022803 : Status Drivable,9,2603,2,tachycardia
36,2022-04-29 01:23:26.418900,2022-04-29 01:23:52.510500, Dynamic Status,9,2603,2,healthy
37,2022-04-29 01:23:52.549500,2022-04-29 01:23:54.500700, Initialize : Cmd 1004607 : Response,9,2603,2,tachycardia
38,2022-04-29 01:23:56.966900,2022-04-29 01:23:56.966900, Dynamic Status,9,2603,2,healthy
39,2022-04-29 01:23:57.516000,2022-04-29 01:23:58.956100, Dynamic Status,9,2603,2,tachycardia
40,2022-04-29 01:24:00.748300,2022-04-29 01:24:00.748300, Dynamic Status,9,2603,2,healthy
41,2022-04-29 01:24:00.963300,2022-04-29 01:24:00.964300, Dynamic Status,9,2603,2,tachycardia
42,2022-04-29 01:24:02.963500,2022-04-29 01:24:02.963500, Dynamic Status,9,2603,2,healthy
43,2022-04-29 01:24:03.398600,2022-04-29 01:24:07.397000, Dynamic Status,9,2603,2,tachycardia
44,2022-04-29 01:24:08.954100,2022-04-29 01:24:08.954100, Dynamic Status,9,2603,2,healthy
45,2022-04-29 01:24:09.704200,2022-04-29 01:24:09.908200, Dynamic Status,9,2603,2,tachycardia
46,2022-04-29 01:24:11.724400,2022-04-29 01:24:25.805800, Dynamic Status,9,2603,2,healthy
47,2022-04-29 01:24:26.134900,2022-04-29 01:24:29.769200, Event : Payload Status,9,2603,2,tachycardia
48,2022-04-29 01:24:31.579400,2022-04-29 01:24:33.123600, Dynamic Status,9,2603,2,healthy
49,2022-04-29 01:24:34.314700,2022-04-29 01:24:38.961100, Initialize : Cmd 1004612 : Response,9,2603,2,tachycardia
50,2022-04-29 01:24:40.774300,2022-04-29 01:24:40.774300, Dynamic Status,9,2603,2,healthy
51,2022-04-29 01:24:40.978300,2022-04-29 01:24:40.979300, Dynamic Status,9,2603,2,tachycardia
52,2022-04-29 01:24:42.957500,2022-04-29 01:24:42.957500, Dynamic Status,9,2603,2,healthy
53,2022-04-29 01:24:43.880600,2022-04-29 01:24:46.302900, Dynamic Status,9,2603,2,tachycardia
54,2022-04-29 01:24:55.641800,2022-04-29 01:24:55.641800, Dynamic Status,9,2603,2,arrhythmia
55,2022-04-29 01:24:55.738800,2022-04-29 01:25:02.494500, Dynamic Status,9,2603,2,tachycardia
56,2022-04-29 01:25:04.259700,2022-04-29 01:25:18.319100, Dynamic Status,9,2603,2,healthy
57,2022-04-29 01:25:19.112200,2022-04-29 01:25:27.736000, Event : Payload Status,9,2603,2,tachycardia
58,2022-04-29 01:25:29.245200,2022-04-29 01:25:29.245200, Dynamic Status,9,2603,2,healthy
59,2022-04-29 01:25:30.711300,2022-04-29 01:25:30.929300, Dynamic Status,9,2603,2,tachycardia
60,2022-04-29 01:25:32.525500,2022-04-29 01:25:32.525500, Dynamic Status,9,2603,2,healthy
61,2022-04-29 01:25:32.872500,2022-04-29 01:25:38.242100, Dynamic Status,9,2603,2,tachycardia
62,2022-04-29 01:25:40.042300,2022-04-29 01:25:41.542400, Dynamic Status,9,2603,2,healthy
63,2022-04-29 01:25:41.760400,2022-04-29 01:25:41.761400, Event : Action Status : AddWayPoint 1022842 : Status Completed,9,2603,2,tachycardia
64,2022-04-29 01:25:43.545600,2022-04-29 01:26:27.696000, Dynamic Status,9,2603,2,healthy
65,2022-04-29 01:26:28.035100,2022-04-29 01:26:29.900200, Initialize : Cmd 1004617 : Response,9,2603,2,tachycardia
66,2022-04-29 01:26:31.726400,2022-04-29 01:26:43.748600, Dynamic Status,9,2603,2,healthy
67,2022-04-29 01:26:44.147700,2022-04-29 01:26:48.716100, Initialize : Cmd 1004618 : Response,9,2603,2,tachycardia
68,2022-04-29 01:26:50.318300,2022-04-29 01:26:50.318300, Dynamic Status,9,2603,2,healthy
69,2022-04-29 01:26:51.371400,2022-04-29 01:26:52.610500, Dynamic Status,9,2603,2,tachycardia
70,2022-04-29 01:26:54.616700,2022-04-29 01:26:54.616700, Dynamic Status,9,2603,2,healthy
71,2022-04-29 01:26:55.559800,2022-04-29 01:26:57.510000, Dynamic Status,9,2603,2,tachycardia
72,2022-04-29 01:26:59.034200,2022-04-29 01:26:59.034200, Dynamic Status,9,2603,2,healthy
73,2022-04-29 01:27:00.116300,2022-04-29 01:27:00.324300, Dynamic Status,9,2603,2,tachycardia
74,2022-04-29 01:27:02.122500,2022-04-29 01:27:16.334900, Dynamic Status,9,2603,2,healthy
75,2022-04-29 01:27:16.959900,2022-04-29 01:27:19.042200, Event : Payload Status,9,2603,2,tachycardia
76,2022-04-29 01:27:20.692300,2022-04-29 01:27:20.692300, Dynamic Status,9,2603,2,healthy
77,2022-04-29 01:27:20.704300,2022-04-29 01:27:22.552500, Initialize : Cmd 1004622 : Response,9,2603,2,tachycardia
78,2022-04-29 01:27:24.120700,2022-04-29 01:27:26.133900, Dynamic Status,9,2603,2,healthy
79,2022-04-29 01:27:26.410900,2022-04-29 01:27:26.643900, Dynamic Status,9,2603,2,tachycardia
80,2022-04-29 01:27:28.435100,2022-04-29 01:27:28.435100, Dynamic Status,9,2603,2,healthy
81,2022-04-29 01:27:28.676100,2022-04-29 01:27:28.693100, Dynamic Status,9,2603,2,tachycardia
82,2022-04-29 01:27:30.630300,2022-04-29 01:27:30.630300, Dynamic Status,9,2603,2,healthy
83,2022-04-29 01:27:31.089400,2022-04-29 01:27:33.228600, Dynamic Status,9,2603,2,tachycardia
84,2022-04-29 01:27:36.381900,2022-04-29 01:27:36.381900, Dynamic Status,9,2603,2,arrhythmia
85,2022-04-29 01:27:36.381900,2022-04-29 01:27:37.168000, Dynamic Status,9,2603,2,tachycardia
86,2022-04-29 01:27:39.074200,2022-04-29 01:27:39.074200, Dynamic Status,9,2603,2,healthy
87,2022-04-29 01:27:39.796200,2022-04-29 01:27:40.042300, Dynamic Status,9,2603,2,tachycardia
88,2022-04-29 01:27:41.797400,2022-04-29 01:27:53.832600, Dynamic Status,9,2603,2,healthy
89,2022-04-29 01:27:54.100700,2022-04-29 01:27:55.820800, Event : Payload Status,9,2603,2,tachycardia
90,2022-04-29 01:27:57.833000,2022-04-29 01:27:59.842200, Dynamic Status,9,2603,2,healthy
91,2022-04-29 01:28:01.168400,2022-04-29 01:28:06.043900, Initialize : Cmd 1004625 : Response,9,2603,2,tachycardia
92,2022-04-29 01:28:07.853000,2022-04-29 01:28:07.853000, Dynamic Status,9,2603,2,healthy
93,2022-04-29 01:28:08.056100,2022-04-29 01:28:08.056100, Dynamic Status,9,2603,2,tachycardia
94,2022-04-29 01:28:10.065300,2022-04-29 01:28:10.065300, Dynamic Status,9,2603,2,healthy
95,2022-04-29 01:28:10.503300,2022-04-29 01:28:16.588900, Dynamic Status,9,2603,2,tachycardia
96,2022-04-29 01:28:18.107100,2022-04-29 01:28:18.107100, Dynamic Status,9,2603,2,healthy
97,2022-04-29 01:28:18.520100,2022-04-29 01:28:25.272800, Dynamic Status,9,2603,2,tachycardia
98,2022-04-29 01:28:27.118000,2022-04-29 01:28:52.768500, Dynamic Status,9,2603,2,healthy
99,2022-04-29 01:28:53.062600,2022-04-29 01:29:02.194500, Event : Payload Status,9,2603,2,tachycardia
100,2022-04-29 01:29:04.009700,2022-04-29 01:29:04.009700, Dynamic Status,9,2603,2,healthy
101,2022-04-29 01:29:05.450800,2022-04-29 01:29:05.450800, Dynamic Status,9,2603,2,tachycardia
102,2022-04-29 01:29:07.465000,2022-04-29 01:29:17.504000, Dynamic Status,9,2603,2,healthy
103,2022-04-29 01:29:17.791000,2022-04-29 01:29:31.489400, Event : Payload Status,9,2603,2,tachycardia
104,2022-04-29 01:29:33.073600,2022-04-29 01:29:33.073600, Dynamic Status,9,2603,2,healthy
105,2022-04-29 01:29:33.288600,2022-04-29 01:29:40.538300, Dynamic Status,9,2603,2,tachycardia
106,2022-04-29 01:29:42.181500,2022-04-29 01:29:42.181500, Dynamic Status,9,2603,2,healthy
107,2022-04-29 01:29:42.552500,2022-04-29 01:29:42.773500, Dynamic Status,9,2603,2,tachycardia
108,2022-04-29 01:29:44.554700,2022-04-29 01:29:46.066900, Dynamic Status,9,2603,2,healthy
109,2022-04-29 01:29:46.272900,2022-04-29 01:29:46.272900, Dynamic Status,9,2603,2,tachycardia
110,2022-04-29 01:29:48.117100,2022-04-29 01:30:01.810400, Dynamic Status,9,2603,2,healthy
111,2022-04-29 01:30:02.022500,2022-04-29 01:30:06.964900, Event : Action Status : Place 1022968 : Status Drivable,9,2603,2,tachycardia
112,2022-04-29 01:30:08.476100,2022-04-29 01:30:10.078300, Dynamic Status,9,2603,2,healthy
113,2022-04-29 01:30:10.283300,2022-04-29 01:30:10.283300, Event : Action Status : AddWayPoint 1022970 : Status Completed,9,2603,2,tachycardia
114,2022-04-29 01:30:12.061500,2022-04-29 01:30:12.061500, Initialize : Cmd 1004642 : Response,9,2603,2,healthy
115,2022-04-29 01:30:12.268500,2022-04-29 01:30:12.466500, Dynamic Status,9,2603,2,tachycardia
116,2022-04-29 01:30:14.398700,2022-04-29 01:30:14.398700, Dynamic Status,9,2603,2,healthy
