,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.740400,2022-04-29 00:00:00.740400, Dynamic Status,43,2404,2,tachycardia
1,2022-04-29 00:00:02.750600,2022-04-29 00:02:20.626400, Dynamic Status,43,2404,2,healthy
2,2022-04-29 00:02:20.857400,2022-04-29 00:02:20.857400, Dynamic Status,43,2404,2,tachycardia
3,2022-04-29 00:02:22.666600,2022-04-29 00:11:36.111900, Dynamic Status,43,2404,2,healthy
4,2022-04-29 00:11:37.352000,2022-04-29 00:11:37.592100, Initialize : Cmd 1006908 : Response,43,2404,2,tachycardia
5,2022-04-29 00:11:39.382200,2022-04-29 00:40:41.753500, Dynamic Status,43,2404,2,healthy
6,2022-04-29 00:40:41.982500,2022-04-29 00:40:42.208500, Event : Alert ActionId:0 Text:TurnCount:0,43,2404,2,tachycardia
7,2022-04-29 00:40:44.063700,2022-04-29 01:24:27.346000, Dynamic Status,43,2404,2,healthy
8,2022-04-29 01:24:28.185100,2022-04-29 01:24:38.816100, Initialize : Cmd 1006909 : Response,43,2404,2,tachycardia
9,2022-04-29 01:24:40.446300,2022-04-29 01:24:40.446300, Dynamic Status,43,2404,2,healthy
10,2022-04-29 01:24:40.676300,2022-04-29 01:24:40.677300, Event : Action Status : AddWayPoint 1032568 : Status Completed,43,2404,2,tachycardia
11,2022-04-29 01:24:42.446500,2022-04-29 01:24:43.965600, Dynamic Status,43,2404,2,healthy
12,2022-04-29 01:24:44.357700,2022-04-29 01:24:49.051200, Dynamic Status,43,2404,2,tachycardia
13,2022-04-29 01:24:50.826300,2022-04-29 01:25:10.928300, Dynamic Status,43,2404,2,healthy
14,2022-04-29 01:25:11.567400,2022-04-29 01:25:23.338600, Event : Payload Status,43,2404,2,tachycardia
15,2022-04-29 01:25:25.347800,2022-04-29 01:25:25.347800, Dynamic Status,43,2404,2,healthy
16,2022-04-29 01:25:25.787800,2022-04-29 01:25:30.040300, Dynamic Status,43,2404,2,tachycardia
17,2022-04-29 01:25:32.013500,2022-04-29 01:25:32.013500, Dynamic Status,43,2404,2,healthy
18,2022-04-29 01:25:32.868500,2022-04-29 01:25:33.176600, Dynamic Status,43,2404,2,tachycardia
19,2022-04-29 01:25:34.893700,2022-04-29 01:25:36.867900, Dynamic Status,43,2404,2,healthy
20,2022-04-29 01:25:37.259000,2022-04-29 01:25:40.195300, Dynamic Status,43,2404,2,tachycardia
21,2022-04-29 01:25:42.202500,2022-04-29 01:26:23.916600, Dynamic Status,43,2404,2,healthy
22,2022-04-29 01:26:24.160700,2022-04-29 01:26:24.405700, Event : OperationalState : OperationalState Active : SubState SubStateOK,43,2404,2,tachycardia
23,2022-04-29 01:26:26.295900,2022-04-29 01:26:29.816200, Dynamic Status,43,2404,2,healthy
24,2022-04-29 01:26:31.136400,2022-04-29 01:26:31.383400, Dynamic Status,43,2404,2,tachycardia
25,2022-04-29 01:26:33.150600,2022-04-29 01:26:33.150600, Dynamic Status,43,2404,2,healthy
26,2022-04-29 01:26:34.136700,2022-04-29 01:26:34.382700, Dynamic Status,43,2404,2,tachycardia
27,2022-04-29 01:26:36.145900,2022-04-29 01:26:37.657000, Dynamic Status,43,2404,2,healthy
28,2022-04-29 01:26:37.897000,2022-04-29 01:26:37.897000, Dynamic Status,43,2404,2,tachycardia
29,2022-04-29 01:26:39.726200,2022-04-29 01:26:45.776800, Dynamic Status,43,2404,2,healthy
30,2022-04-29 01:26:46.965900,2022-04-29 01:26:47.787000, Event : Action Status : Place 1032588 : Status Drivable,43,2404,2,tachycardia
31,2022-04-29 01:26:49.797200,2022-04-29 01:26:51.307400, Dynamic Status,43,2404,2,healthy
32,2022-04-29 01:26:51.557400,2022-04-29 01:26:51.807400, Event : Action Status : Place 1032588 : Status CaseMoved,43,2404,2,tachycardia
33,2022-04-29 01:26:53.797600,2022-04-29 01:26:55.446800, Dynamic Status,43,2404,2,healthy
34,2022-04-29 01:26:55.687800,2022-04-29 01:27:01.828400, Event : OperationalState : OperationalState Active : SubState SubStateOK,43,2404,2,tachycardia
35,2022-04-29 01:27:03.377600,2022-04-29 01:27:03.377600, Dynamic Status,43,2404,2,healthy
36,2022-04-29 01:27:04.287700,2022-04-29 01:27:04.517700, Dynamic Status,43,2404,2,tachycardia
37,2022-04-29 01:27:06.312900,2022-04-29 01:27:06.312900, Dynamic Status,43,2404,2,healthy
38,2022-04-29 01:27:07.799000,2022-04-29 01:27:09.888200, Dynamic Status,43,2404,2,tachycardia
39,2022-04-29 01:27:11.658400,2022-04-29 01:27:25.708800, Dynamic Status,43,2404,2,healthy
40,2022-04-29 01:27:25.948800,2022-04-29 01:27:25.949800, Initialize : Cmd 1006921 : Response,43,2404,2,tachycardia
41,2022-04-29 01:27:27.710000,2022-04-29 01:27:27.710000, Dynamic Status,43,2404,2,healthy
42,2022-04-29 01:27:28.739100,2022-04-29 01:27:32.509500, Initialize : Cmd 1006922 : Response,43,2404,2,tachycardia
43,2022-04-29 01:27:34.279700,2022-04-29 01:27:34.279700, Dynamic Status,43,2404,2,healthy
44,2022-04-29 01:27:35.088800,2022-04-29 01:27:35.678800, Dynamic Status,43,2404,2,tachycardia
45,2022-04-29 01:27:37.459000,2022-04-29 01:27:51.195400, Dynamic Status,43,2404,2,healthy
46,2022-04-29 01:27:51.434400,2022-04-29 01:28:07.511000, Event : OperationalState : OperationalState Active : SubState SubStateOK,43,2404,2,tachycardia
47,2022-04-29 01:28:09.281200,2022-04-29 01:28:33.401600, Dynamic Status,43,2404,2,healthy
48,2022-04-29 01:28:34.191700,2022-04-29 01:28:43.492600, Event : Payload Status,43,2404,2,tachycardia
49,2022-04-29 01:28:44.992700,2022-04-29 01:28:44.992700, Dynamic Status,43,2404,2,healthy
50,2022-04-29 01:28:45.221800,2022-04-29 01:28:52.043500, Event : Action Status : AddWayPoint 1032675 : Status Completed,43,2404,2,tachycardia
51,2022-04-29 01:28:53.552600,2022-04-29 01:28:53.552600, Dynamic Status,43,2404,2,healthy
52,2022-04-29 01:28:54.492700,2022-04-29 01:28:54.723700, Dynamic Status,43,2404,2,tachycardia
