,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:01.738500,2022-04-29 00:00:01.738500, Dynamic Status,43,3472,2,tachycardia
1,2022-04-29 00:00:03.745700,2022-04-29 00:02:20.118300, Dynamic Status,43,3472,2,healthy
2,2022-04-29 00:02:20.782400,2022-04-29 00:02:20.991400, Initialize : Cmd 1008766 : Response,43,3472,2,tachycardia
3,2022-04-29 00:02:22.813600,2022-04-29 00:11:36.519900, Dynamic Status,43,3472,2,healthy
4,2022-04-29 00:11:37.406000,2022-04-29 00:11:37.610100, Initialize : Cmd 1008767 : Response,43,3472,2,tachycardia
5,2022-04-29 00:11:39.435200,2022-04-29 00:26:54.224700, Dynamic Status,43,3472,2,healthy
6,2022-04-29 00:26:54.706800,2022-04-29 00:26:56.220900, Event : Alert ActionId:0 Text:Odometer_m:0,43,3472,2,tachycardia
7,2022-04-29 00:26:58.223100,2022-04-29 00:37:52.207500, Dynamic Status,43,3472,2,healthy
8,2022-04-29 00:37:55.504800,2022-04-29 00:37:55.504800, Dynamic Status,43,3472,2,arrhythmia
9,2022-04-29 00:37:56.224900,2022-04-29 00:37:56.224900, Dynamic Status,43,3472,2,tachycardia
10,2022-04-29 00:37:58.234100,2022-04-29 01:24:58.691100, Dynamic Status,43,3472,2,healthy
11,2022-04-29 01:24:58.894100,2022-04-29 01:25:02.684500, Event : OperationalState : OperationalState Active : SubState SubStateOK,43,3472,2,tachycardia
12,2022-04-29 01:25:04.339700,2022-04-29 01:25:04.339700, Dynamic Status,43,3472,2,healthy
13,2022-04-29 01:25:05.679800,2022-04-29 01:25:07.869000, Dynamic Status,43,3472,2,tachycardia
14,2022-04-29 01:25:10.947300,2022-04-29 01:25:10.947300, Dynamic Status,43,3472,2,arrhythmia
15,2022-04-29 01:25:10.947300,2022-04-29 01:25:16.430900, Event : Action Status : AddWayPoint 1040535 : Status Completed,43,3472,2,tachycardia
16,2022-04-29 01:25:18.217100,2022-04-29 01:25:18.217100, Dynamic Status,43,3472,2,healthy
17,2022-04-29 01:25:18.367100,2022-04-29 01:25:20.930300, Initialize : Cmd 1008773 : Response,43,3472,2,tachycardia
18,2022-04-29 01:25:22.744500,2022-04-29 01:25:22.744500, Dynamic Status,43,3472,2,healthy
19,2022-04-29 01:25:22.953500,2022-04-29 01:25:22.954500, Dynamic Status,43,3472,2,tachycardia
20,2022-04-29 01:25:24.870700,2022-04-29 01:25:24.870700, Dynamic Status,43,3472,2,healthy
21,2022-04-29 01:25:26.110900,2022-04-29 01:25:26.310900, Dynamic Status,43,3472,2,tachycardia
22,2022-04-29 01:25:28.116100,2022-04-29 01:25:28.116100, Dynamic Status,43,3472,2,healthy
23,2022-04-29 01:25:28.451100,2022-04-29 01:25:33.744600, Dynamic Status,43,3472,2,tachycardia
24,2022-04-29 01:25:35.249800,2022-04-29 01:25:35.249800, Dynamic Status,43,3472,2,healthy
25,2022-04-29 01:25:36.353900,2022-04-29 01:25:41.282400, Dynamic Status,43,3472,2,tachycardia
26,2022-04-29 01:25:43.084600,2022-04-29 01:26:00.947300, Dynamic Status,43,3472,2,healthy
27,2022-04-29 01:26:01.150400,2022-04-29 01:26:07.956000, Event : Payload Status,43,3472,2,tachycardia
28,2022-04-29 01:26:09.470200,2022-04-29 01:26:09.470200, Dynamic Status,43,3472,2,healthy
29,2022-04-29 01:26:09.762200,2022-04-29 01:26:19.131200, Initialize : Cmd 1008781 : Response,43,3472,2,tachycardia
30,2022-04-29 01:26:20.927300,2022-04-29 01:26:22.448500, Dynamic Status,43,3472,2,healthy
31,2022-04-29 01:26:23.322600,2022-04-29 01:26:23.527600, Dynamic Status,43,3472,2,tachycardia
32,2022-04-29 01:26:25.325800,2022-04-29 01:26:53.395600, Dynamic Status,43,3472,2,healthy
33,2022-04-29 01:26:54.870700,2022-04-29 01:26:55.404800, Event : Alert ActionId:0 Text:Odometer_m:121,43,3472,2,tachycardia
34,2022-04-29 01:26:57.405000,2022-04-29 01:26:59.401200, Dynamic Status,43,3472,2,healthy
35,2022-04-29 01:26:59.603200,2022-04-29 01:27:01.420400, Dynamic Status,43,3472,2,tachycardia
36,2022-04-29 01:27:02.960500,2022-04-29 01:27:02.960500, Dynamic Status,43,3472,2,healthy
37,2022-04-29 01:27:03.333600,2022-04-29 01:27:04.392700, Dynamic Status,43,3472,2,tachycardia
38,2022-04-29 01:27:06.399900,2022-04-29 01:27:06.399900, Dynamic Status,43,3472,2,healthy
39,2022-04-29 01:27:06.611900,2022-04-29 01:27:06.611900, Dynamic Status,43,3472,2,tachycardia
40,2022-04-29 01:27:08.501100,2022-04-29 01:27:08.501100, Dynamic Status,43,3472,2,healthy
41,2022-04-29 01:27:09.240200,2022-04-29 01:27:10.861300, Dynamic Status,43,3472,2,tachycardia
42,2022-04-29 01:27:12.368500,2022-04-29 01:27:12.368500, Dynamic Status,43,3472,2,healthy
43,2022-04-29 01:27:13.198600,2022-04-29 01:27:13.404600, Dynamic Status,43,3472,2,tachycardia
44,2022-04-29 01:27:15.204800,2022-04-29 01:27:21.235400, Dynamic Status,43,3472,2,healthy
45,2022-04-29 01:27:21.446400,2022-04-29 01:27:21.446400, Event : Action Status : Place 1040602 : Status Drivable,43,3472,2,tachycardia
46,2022-04-29 01:27:23.242600,2022-04-29 01:27:25.242800, Dynamic Status,43,3472,2,healthy
47,2022-04-29 01:27:25.829800,2022-04-29 01:27:30.273300, Event : Payload Status,43,3472,2,tachycardia
48,2022-04-29 01:27:32.288500,2022-04-29 01:27:32.288500, Dynamic Status,43,3472,2,healthy
49,2022-04-29 01:27:33.718600,2022-04-29 01:27:33.917600, Dynamic Status,43,3472,2,tachycardia
50,2022-04-29 01:27:35.728800,2022-04-29 01:27:35.728800, Dynamic Status,43,3472,2,healthy
51,2022-04-29 01:27:36.628900,2022-04-29 01:27:36.836900, Dynamic Status,43,3472,2,tachycardia
52,2022-04-29 01:27:38.632100,2022-04-29 01:27:38.632100, Dynamic Status,43,3472,2,healthy
53,2022-04-29 01:27:38.842100,2022-04-29 01:27:38.846100, Dynamic Status,43,3472,2,tachycardia
54,2022-04-29 01:27:40.797300,2022-04-29 01:27:40.797300, Dynamic Status,43,3472,2,healthy
55,2022-04-29 01:27:41.271400,2022-04-29 01:27:44.170700, Dynamic Status,43,3472,2,tachycardia
56,2022-04-29 01:27:45.955800,2022-04-29 01:27:45.955800, Dynamic Status,43,3472,2,healthy
57,2022-04-29 01:27:46.290900,2022-04-29 01:27:48.780100, Event : Action Status : Pick 1040608 : Status Started,43,3472,2,tachycardia
58,2022-04-29 01:27:50.702300,2022-04-29 01:28:12.540500, Dynamic Status,43,3472,2,healthy
59,2022-04-29 01:28:12.753500,2022-04-29 01:28:17.202000, Event : Action Status : Pick 1040608 : Status Drivable,43,3472,2,tachycardia
60,2022-04-29 01:28:18.727100,2022-04-29 01:28:18.727100, Dynamic Status,43,3472,2,healthy
61,2022-04-29 01:28:19.791200,2022-04-29 01:28:27.757000, Dynamic Status,43,3472,2,tachycardia
62,2022-04-29 01:28:29.400200,2022-04-29 01:28:31.403400, Dynamic Status,43,3472,2,healthy
63,2022-04-29 01:28:31.614400,2022-04-29 01:28:31.615400, Dynamic Status,43,3472,2,tachycardia
64,2022-04-29 01:28:33.431600,2022-04-29 01:28:33.431600, Dynamic Status,43,3472,2,healthy
65,2022-04-29 01:28:33.836600,2022-04-29 01:28:38.280100, Dynamic Status,43,3472,2,tachycardia
66,2022-04-29 01:28:39.802200,2022-04-29 01:28:39.802200, Dynamic Status,43,3472,2,healthy
67,2022-04-29 01:28:40.099300,2022-04-29 01:28:40.309300, Dynamic Status,43,3472,2,tachycardia
68,2022-04-29 01:28:42.111500,2022-04-29 01:28:56.196900, Dynamic Status,43,3472,2,healthy
69,2022-04-29 01:28:56.988900,2022-04-29 01:28:58.316100, Event : Payload Status,43,3472,2,tachycardia
70,2022-04-29 01:29:00.205300,2022-04-29 01:29:00.205300, Dynamic Status,43,3472,2,healthy
71,2022-04-29 01:29:00.528300,2022-04-29 01:29:00.738300, Dynamic Status,43,3472,2,tachycardia
72,2022-04-29 01:29:02.543500,2022-04-29 01:29:02.543500, Dynamic Status,43,3472,2,healthy
73,2022-04-29 01:29:03.164600,2022-04-29 01:29:10.806300, Initialize : Cmd 1008798 : Response,43,3472,2,tachycardia
74,2022-04-29 01:29:12.393500,2022-04-29 01:29:12.393500, Dynamic Status,43,3472,2,healthy
75,2022-04-29 01:29:13.288600,2022-04-29 01:29:13.508600, Dynamic Status,43,3472,2,tachycardia
76,2022-04-29 01:29:15.294800,2022-04-29 01:29:15.294800, Dynamic Status,43,3472,2,healthy
77,2022-04-29 01:29:16.783900,2022-04-29 01:29:18.639100, Dynamic Status,43,3472,2,tachycardia
78,2022-04-29 01:29:20.541300,2022-04-29 01:29:22.094500, Dynamic Status,43,3472,2,healthy
79,2022-04-29 01:29:23.306600,2022-04-29 01:29:24.369700, Dynamic Status,43,3472,2,tachycardia
80,2022-04-29 01:29:26.174900,2022-04-29 01:29:26.174900, Dynamic Status,43,3472,2,healthy
81,2022-04-29 01:29:26.388900,2022-04-29 01:29:32.136500, Dynamic Status,43,3472,2,tachycardia
82,2022-04-29 01:29:33.661600,2022-04-29 01:29:33.661600, Dynamic Status,43,3472,2,healthy
83,2022-04-29 01:29:34.069700,2022-04-29 01:29:42.581500, Dynamic Status,43,3472,2,tachycardia
84,2022-04-29 01:29:44.355700,2022-04-29 01:29:56.423900, Dynamic Status,43,3472,2,healthy
85,2022-04-29 01:29:57.769000,2022-04-29 01:30:11.211400, Event : Payload Status,43,3472,2,tachycardia
86,2022-04-29 01:30:12.795500,2022-04-29 01:30:12.795500, Initialize : Cmd 1008810 : Response,43,3472,2,healthy
