,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:01.430400,2022-04-29 00:00:01.430400, Dynamic Status,43,2401,2,tachycardia
1,2022-04-29 00:00:03.430600,2022-04-29 00:02:19.826300, Dynamic Status,43,2401,2,healthy
2,2022-04-29 00:02:20.626400,2022-04-29 00:02:20.857400, Initialize : Cmd 1007587 : Response,43,2401,2,tachycardia
3,2022-04-29 00:02:22.656600,2022-04-29 00:11:36.021900, Dynamic Status,43,2401,2,healthy
4,2022-04-29 00:11:37.352000,2022-04-29 00:11:37.582100, Initialize : Cmd 1007588 : Response,43,2401,2,tachycardia
5,2022-04-29 00:11:39.392200,2022-04-29 00:27:03.535600, Dynamic Status,43,2401,2,healthy
6,2022-04-29 00:27:03.764700,2022-04-29 00:27:03.765700, Event : Alert ActionId:0 Text:Odometer_m:0,43,2401,2,tachycardia
7,2022-04-29 00:27:05.535800,2022-04-29 01:24:38.086100, Dynamic Status,43,2401,2,healthy
8,2022-04-29 01:24:38.388100,2022-04-29 01:24:49.616200, Initialize : Cmd 1007589 : Response,43,2401,2,tachycardia
9,2022-04-29 01:24:51.136400,2022-04-29 01:24:51.136400, Dynamic Status,43,2401,2,healthy
10,2022-04-29 01:24:51.926400,2022-04-29 01:24:56.905900, Dynamic Status,43,2401,2,tachycardia
11,2022-04-29 01:24:58.777100,2022-04-29 01:24:58.777100, Dynamic Status,43,2401,2,healthy
12,2022-04-29 01:24:59.087200,2022-04-29 01:25:19.992300, Dynamic Status,43,2401,2,tachycardia
13,2022-04-29 01:25:21.758400,2022-04-29 01:25:21.758400, Dynamic Status,43,2401,2,healthy
14,2022-04-29 01:25:23.242600,2022-04-29 01:25:23.242600, Dynamic Status,43,2401,2,tachycardia
15,2022-04-29 01:25:25.242800,2022-04-29 01:25:35.273800, Dynamic Status,43,2401,2,healthy
16,2022-04-29 01:25:35.513800,2022-04-29 01:26:03.525600, Event : Action Status : Pick 1033883 : Status Drivable,43,2401,2,tachycardia
17,2022-04-29 01:26:05.045800,2022-04-29 01:26:05.045800, Dynamic Status,43,2401,2,healthy
18,2022-04-29 01:26:06.070900,2022-04-29 01:26:06.310900, Dynamic Status,43,2401,2,tachycardia
19,2022-04-29 01:26:08.021100,2022-04-29 01:27:03.892600, Dynamic Status,43,2401,2,healthy
20,2022-04-29 01:27:04.132700,2022-04-29 01:27:04.362700, Event : Alert ActionId:0 Text:TurnCount:6,43,2401,2,tachycardia
21,2022-04-29 01:27:06.268900,2022-04-29 01:29:42.759500, Dynamic Status,43,2401,2,healthy
22,2022-04-29 01:29:43.899600,2022-04-29 01:29:45.716800, Initialize : Cmd 1007602 : Response,43,2401,2,tachycardia
23,2022-04-29 01:29:47.240000,2022-04-29 01:29:49.260200, Dynamic Status,43,2401,2,healthy
24,2022-04-29 01:29:50.221300,2022-04-29 01:29:54.380700, Dynamic Status,43,2401,2,tachycardia
25,2022-04-29 01:29:55.910800,2022-04-29 01:29:55.910800, Dynamic Status,43,2401,2,healthy
26,2022-04-29 01:29:56.859900,2022-04-29 01:29:57.101000, Dynamic Status,43,2401,2,tachycardia
27,2022-04-29 01:29:58.871100,2022-04-29 01:30:04.900700, Dynamic Status,43,2401,2,healthy
28,2022-04-29 01:30:06.181900,2022-04-29 01:30:06.916900, Event : Action Status : Place 1033922 : Status Drivable,43,2401,2,tachycardia
29,2022-04-29 01:30:08.932100,2022-04-29 01:30:10.631300, Dynamic Status,43,2401,2,healthy
30,2022-04-29 01:30:10.860300,2022-04-29 01:30:14.671700, Event : Action Status : Place 1033922 : Status CaseMoved,43,2401,2,tachycardia
31,2022-04-29 01:30:16.171900,2022-04-29 01:30:16.171900, Dynamic Status,43,2401,2,healthy
32,2022-04-29 01:30:17.532000,2022-04-29 01:30:24.283700, Dynamic Status,43,2401,2,tachycardia
33,2022-04-29 01:30:26.082900,2022-04-29 01:30:26.082900, Dynamic Status,43,2401,2,healthy
34,2022-04-29 01:30:26.321900,2022-04-29 01:30:26.322900, Dynamic Status,43,2401,2,tachycardia
35,2022-04-29 01:30:28.213100,2022-04-29 01:30:28.213100, Dynamic Status,43,2401,2,healthy
36,2022-04-29 01:30:29.170200,2022-04-29 01:30:29.363200, Dynamic Status,43,2401,2,tachycardia
37,2022-04-29 01:30:31.152400,2022-04-29 01:30:31.152400, Dynamic Status,43,2401,2,healthy
38,2022-04-29 01:30:32.172500,2022-04-29 01:30:36.662900, Dynamic Status,43,2401,2,tachycardia
39,2022-04-29 01:30:38.423100,2022-04-29 01:30:41.972400, Dynamic Status,43,2401,2,healthy
40,2022-04-29 01:30:42.433500,2022-04-29 01:30:43.183600, Initialize : Cmd 1007612 : Response,43,2401,2,tachycardia
41,2022-04-29 01:30:44.942700,2022-04-29 01:30:44.942700, Dynamic Status,43,2401,2,healthy
42,2022-04-29 01:30:45.172800,2022-04-29 01:30:47.074000, Dynamic Status,43,2401,2,tachycardia
43,2022-04-29 01:30:48.893100,2022-04-29 01:30:48.893100, Dynamic Status,43,2401,2,healthy
44,2022-04-29 01:30:49.123200,2022-04-29 01:30:49.124200, Event : Action Status : AddWayPoint 1033940 : Status Completed,43,2401,2,tachycardia
45,2022-04-29 01:30:50.893300,2022-04-29 01:30:50.893300, Dynamic Status,43,2401,2,healthy
46,2022-04-29 01:30:51.203400,2022-04-29 01:30:51.433400, Dynamic Status,43,2401,2,tachycardia
47,2022-04-29 01:30:53.228600,2022-04-29 01:30:53.228600, Dynamic Status,43,2401,2,healthy
48,2022-04-29 01:30:53.520600,2022-04-29 01:30:53.521600, Dynamic Status,43,2401,2,tachycardia
49,2022-04-29 01:30:55.332800,2022-04-29 01:30:55.332800, Dynamic Status,43,2401,2,healthy
50,2022-04-29 01:30:56.823900,2022-04-29 01:30:56.823900, Dynamic Status,43,2401,2,tachycardia
51,2022-04-29 01:30:58.334100,2022-04-29 01:30:58.334100, Dynamic Status,43,2401,2,healthy
52,2022-04-29 01:30:58.778100,2022-04-29 01:31:10.159300, Dynamic Status,43,2401,2,tachycardia
53,2022-04-29 01:31:11.948400,2022-04-29 01:31:25.659800, Dynamic Status,43,2401,2,healthy
54,2022-04-29 01:31:25.899800,2022-04-29 01:31:39.261200, Event : Action Status : Pick 1033968 : Status Drivable,43,2401,2,tachycardia
55,2022-04-29 01:31:40.780300,2022-04-29 01:31:44.230700, Dynamic Status,43,2401,2,healthy
