,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.221300,2022-04-29 00:00:00.221300, Dynamic Status,10,2500,2,Healthy
1,2022-04-29 00:00:02.224500,2022-04-29 00:02:20.554400, Dynamic Status,10,2500,2,healthy
2,2022-04-29 00:02:20.582400,2022-04-29 00:02:20.791400, Initialize : Cmd 1008909 : Response,10,2500,2,tachycardia
3,2022-04-29 00:02:22.607600,2022-04-29 00:03:04.682800, Dynamic Status,10,2500,2,healthy
4,2022-04-29 00:03:05.639900,2022-04-29 00:03:06.682000, Event : Alert ActionId:0 Text:Odometer_m:714,10,2500,2,tachycardia
5,2022-04-29 00:03:08.682200,2022-04-29 00:11:36.013900, Dynamic Status,10,2500,2,healthy
6,2022-04-29 00:11:37.324000,2022-04-29 00:11:37.531000, Initialize : Cmd 1008910 : Response,10,2500,2,tachycardia
7,2022-04-29 00:11:39.347200,2022-04-29 01:03:05.812800, Dynamic Status,10,2500,2,healthy
8,2022-04-29 01:03:06.018900,2022-04-29 01:03:06.263900, Event : Alert ActionId:0 Text:TurnCount:0,10,2500,2,tachycardia
9,2022-04-29 01:03:08.266100,2022-04-29 01:23:05.686800, Dynamic Status,10,2500,2,healthy
10,2022-04-29 01:23:06.941900,2022-04-29 01:23:10.357300, Initialize : Cmd 1008911 : Response,10,2500,2,tachycardia
11,2022-04-29 01:23:12.364500,2022-04-29 01:23:12.364500, Dynamic Status,10,2500,2,healthy
12,2022-04-29 01:23:12.851500,2022-04-29 01:23:15.401800, Dynamic Status,10,2500,2,tachycardia
13,2022-04-29 01:23:16.989000,2022-04-29 01:23:16.989000, Dynamic Status,10,2500,2,healthy
14,2022-04-29 01:23:17.195000,2022-04-29 01:23:19.614200, Dynamic Status,10,2500,2,tachycardia
15,2022-04-29 01:23:21.434400,2022-04-29 01:23:21.434400, Dynamic Status,10,2500,2,healthy
16,2022-04-29 01:23:21.633400,2022-04-29 01:23:21.634400, Dynamic Status,10,2500,2,tachycardia
17,2022-04-29 01:23:23.236600,2022-04-29 01:23:23.236600, Dynamic Status,10,2500,2,healthy
18,2022-04-29 01:23:23.443600,2022-04-29 01:23:24.125700, Event : Action Status : AddWayPoint 1043563 : Status Completed,10,2500,2,tachycardia
19,2022-04-29 01:23:25.640800,2022-04-29 01:23:25.640800, Dynamic Status,10,2500,2,healthy
20,2022-04-29 01:23:26.716900,2022-04-29 01:23:35.978900, Dynamic Status,10,2500,2,tachycardia
21,2022-04-29 01:23:37.680000,2022-04-29 01:23:37.680000, Dynamic Status,10,2500,2,healthy
22,2022-04-29 01:23:37.894000,2022-04-29 01:23:38.875100, Event : Action Status : Pick 1043565 : Status Started,10,2500,2,tachycardia
23,2022-04-29 01:23:40.667300,2022-04-29 01:23:40.667300, Dynamic Status,10,2500,2,healthy
24,2022-04-29 01:23:42.161500,2022-04-29 01:23:42.161500, Dynamic Status,10,2500,2,tachycardia
25,2022-04-29 01:23:44.182700,2022-04-29 01:23:54.216700, Dynamic Status,10,2500,2,healthy
26,2022-04-29 01:23:54.537700,2022-04-29 01:23:56.285900, Event : Payload Status,10,2500,2,tachycardia
27,2022-04-29 01:23:58.213100,2022-04-29 01:23:58.213100, Dynamic Status,10,2500,2,healthy
28,2022-04-29 01:23:58.579100,2022-04-29 01:24:12.540500, Dynamic Status,10,2500,2,tachycardia
29,2022-04-29 01:24:14.149700,2022-04-29 01:24:14.149700, Dynamic Status,10,2500,2,healthy
30,2022-04-29 01:24:14.496700,2022-04-29 01:24:19.710200, Dynamic Status,10,2500,2,tachycardia
31,2022-04-29 01:24:21.514400,2022-04-29 01:24:21.514400, Dynamic Status,10,2500,2,healthy
32,2022-04-29 01:24:22.228500,2022-04-29 01:24:22.443500, Dynamic Status,10,2500,2,tachycardia
33,2022-04-29 01:24:24.242700,2022-04-29 01:24:24.242700, Dynamic Status,10,2500,2,healthy
34,2022-04-29 01:24:24.453700,2022-04-29 01:24:24.454700, Dynamic Status,10,2500,2,tachycardia
35,2022-04-29 01:24:26.392900,2022-04-29 01:24:27.901000, Dynamic Status,10,2500,2,healthy
36,2022-04-29 01:24:28.624100,2022-04-29 01:24:28.832100, Dynamic Status,10,2500,2,tachycardia
37,2022-04-29 01:24:30.632300,2022-04-29 01:25:30.823300, Dynamic Status,10,2500,2,healthy
38,2022-04-29 01:25:32.212500,2022-04-29 01:25:34.174700, Initialize : Cmd 1008927 : Response,10,2500,2,tachycardia
39,2022-04-29 01:25:35.697800,2022-04-29 01:25:37.715000, Dynamic Status,10,2500,2,healthy
40,2022-04-29 01:25:38.999200,2022-04-29 01:25:39.205200, Dynamic Status,10,2500,2,tachycardia
41,2022-04-29 01:25:40.809300,2022-04-29 01:25:40.809300, Dynamic Status,10,2500,2,healthy
42,2022-04-29 01:25:41.831400,2022-04-29 01:25:42.040500, Dynamic Status,10,2500,2,tachycardia
43,2022-04-29 01:25:43.837600,2022-04-29 01:25:43.837600, Dynamic Status,10,2500,2,healthy
44,2022-04-29 01:25:44.037700,2022-04-29 01:25:47.600000, Event : Action Status : Place 1043615 : Status Started,10,2500,2,tachycardia
45,2022-04-29 01:25:49.210200,2022-04-29 01:26:03.248600, Dynamic Status,10,2500,2,healthy
46,2022-04-29 01:26:04.181700,2022-04-29 01:26:05.248800, Event : Payload Status,10,2500,2,tachycardia
47,2022-04-29 01:26:07.259000,2022-04-29 01:26:09.266200, Dynamic Status,10,2500,2,healthy
48,2022-04-29 01:26:09.609200,2022-04-29 01:26:20.733300, Initialize : Cmd 1008928 : Response,10,2500,2,tachycardia
49,2022-04-29 01:26:22.485500,2022-04-29 01:26:22.485500, Dynamic Status,10,2500,2,healthy
50,2022-04-29 01:26:23.764600,2022-04-29 01:26:29.531200, Dynamic Status,10,2500,2,tachycardia
51,2022-04-29 01:26:31.424400,2022-04-29 01:26:49.490200, Dynamic Status,10,2500,2,healthy
52,2022-04-29 01:26:50.902300,2022-04-29 01:26:59.697200, Event : Payload Status,10,2500,2,tachycardia
53,2022-04-29 01:27:01.206400,2022-04-29 01:27:01.206400, Dynamic Status,10,2500,2,healthy
54,2022-04-29 01:27:02.269500,2022-04-29 01:27:07.788000, Initialize : Cmd 1008936 : Response,10,2500,2,tachycardia
55,2022-04-29 01:27:09.546200,2022-04-29 01:27:09.546200, Initialize : Cmd 1008937 : Response,10,2500,2,healthy
56,2022-04-29 01:27:09.805200,2022-04-29 01:27:10.008300, Dynamic Status,10,2500,2,tachycardia
57,2022-04-29 01:27:11.953400,2022-04-29 01:27:11.953400, Dynamic Status,10,2500,2,healthy
58,2022-04-29 01:27:12.150500,2022-04-29 01:27:12.151500, Dynamic Status,10,2500,2,tachycardia
59,2022-04-29 01:27:14.123700,2022-04-29 01:27:14.123700, Dynamic Status,10,2500,2,healthy
60,2022-04-29 01:27:14.763700,2022-04-29 01:27:17.395000, Dynamic Status,10,2500,2,tachycardia
61,2022-04-29 01:27:19.187200,2022-04-29 01:27:19.187200, Dynamic Status,10,2500,2,healthy
62,2022-04-29 01:27:20.667300,2022-04-29 01:27:20.877300, Dynamic Status,10,2500,2,tachycardia
63,2022-04-29 01:27:22.744500,2022-04-29 01:28:02.784500, Dynamic Status,10,2500,2,healthy
64,2022-04-29 01:28:03.311600,2022-04-29 01:28:04.812700, Initialize : Cmd 1008938 : Response,10,2500,2,tachycardia
65,2022-04-29 01:28:06.321900,2022-04-29 01:28:09.878200, Dynamic Status,10,2500,2,healthy
66,2022-04-29 01:28:10.085300,2022-04-29 01:28:12.816500, Event : Action Status : AddWayPoint 1043661 : Status Completed,10,2500,2,tachycardia
67,2022-04-29 01:28:14.396700,2022-04-29 01:28:14.396700, Event : Action Status : Place 1043664 : Status Started,10,2500,2,healthy
68,2022-04-29 01:28:14.630700,2022-04-29 01:28:14.630700, Dynamic Status,10,2500,2,tachycardia
69,2022-04-29 01:28:16.235900,2022-04-29 01:28:17.750000, Dynamic Status,10,2500,2,healthy
70,2022-04-29 01:28:18.201100,2022-04-29 01:28:18.406100, Dynamic Status,10,2500,2,tachycardia
71,2022-04-29 01:28:20.216300,2022-04-29 01:28:34.271700, Dynamic Status,10,2500,2,healthy
72,2022-04-29 01:28:35.181800,2022-04-29 01:28:49.813200, Event : Payload Status,10,2500,2,tachycardia
73,2022-04-29 01:28:51.731400,2022-04-29 01:28:51.731400, Dynamic Status,10,2500,2,healthy
74,2022-04-29 01:28:52.081500,2022-04-29 01:28:52.286500, Dynamic Status,10,2500,2,tachycardia
75,2022-04-29 01:28:54.083700,2022-04-29 01:28:54.083700, Dynamic Status,10,2500,2,healthy
76,2022-04-29 01:28:55.571800,2022-04-29 01:28:55.571800, Dynamic Status,10,2500,2,tachycardia
77,2022-04-29 01:28:58.663100,2022-04-29 01:28:58.663100, Dynamic Status,10,2500,2,arrhythmia
78,2022-04-29 01:28:58.663100,2022-04-29 01:29:08.936100, Dynamic Status,10,2500,2,tachycardia
79,2022-04-29 01:29:10.803300,2022-04-29 01:29:10.803300, Dynamic Status,10,2500,2,healthy
80,2022-04-29 01:29:12.238500,2022-04-29 01:29:12.238500, Dynamic Status,10,2500,2,tachycardia
81,2022-04-29 01:29:14.352700,2022-04-29 01:29:24.301700, Dynamic Status,10,2500,2,healthy
82,2022-04-29 01:29:25.122800,2022-04-29 01:29:36.447900, Event : Payload Status,10,2500,2,tachycardia
83,2022-04-29 01:29:38.204100,2022-04-29 01:29:38.204100, Dynamic Status,10,2500,2,healthy
84,2022-04-29 01:29:38.204100,2022-04-29 01:29:44.637700, Dynamic Status,10,2500,2,tachycardia
85,2022-04-29 01:29:46.284900,2022-04-29 01:29:46.284900, Dynamic Status,10,2500,2,healthy
86,2022-04-29 01:29:46.625900,2022-04-29 01:29:50.673300, Dynamic Status,10,2500,2,tachycardia
87,2022-04-29 01:29:52.471500,2022-04-29 01:29:52.471500, Dynamic Status,10,2500,2,healthy
88,2022-04-29 01:29:53.036600,2022-04-29 01:29:53.244600, Dynamic Status,10,2500,2,tachycardia
89,2022-04-29 01:29:55.040800,2022-04-29 01:29:56.560900, Dynamic Status,10,2500,2,healthy
90,2022-04-29 01:29:56.759900,2022-04-29 01:29:56.760900, Dynamic Status,10,2500,2,tachycardia
91,2022-04-29 01:29:58.916100,2022-04-29 01:30:42.779500, Dynamic Status,10,2500,2,healthy
92,2022-04-29 01:30:43.510600,2022-04-29 01:30:47.948000, Initialize : Cmd 1008946 : Response,10,2500,2,tachycardia
93,2022-04-29 01:30:49.907200,2022-04-29 01:30:49.907200, Dynamic Status,10,2500,2,healthy
94,2022-04-29 01:30:50.110300,2022-04-29 01:30:50.111300, Dynamic Status,10,2500,2,tachycardia
95,2022-04-29 01:30:52.084500,2022-04-29 01:30:52.084500, Dynamic Status,10,2500,2,healthy
96,2022-04-29 01:30:52.741500,2022-04-29 01:30:52.741500, Dynamic Status,10,2500,2,tachycardia
97,2022-04-29 01:30:54.285700,2022-04-29 01:30:54.285700, Dynamic Status,10,2500,2,healthy
98,2022-04-29 01:30:54.812700,2022-04-29 01:30:56.067900, Dynamic Status,10,2500,2,tachycardia
99,2022-04-29 01:30:58.084100,2022-04-29 01:30:58.084100, Dynamic Status,10,2500,2,healthy
100,2022-04-29 01:30:59.058200,2022-04-29 01:30:59.260200, Dynamic Status,10,2500,2,tachycardia
101,2022-04-29 01:31:00.909300,2022-04-29 01:31:00.909300, Event : Action Status : Place 1043691 : Status Started,10,2500,2,healthy
102,2022-04-29 01:31:01.110400,2022-04-29 01:31:02.478500, Dynamic Status,10,2500,2,tachycardia
103,2022-04-29 01:31:03.996600,2022-04-29 01:31:03.996600, Dynamic Status,10,2500,2,healthy
104,2022-04-29 01:31:04.676700,2022-04-29 01:31:04.864700, Dynamic Status,10,2500,2,tachycardia
105,2022-04-29 01:31:06.674900,2022-04-29 01:31:20.757300, Dynamic Status,10,2500,2,healthy
106,2022-04-29 01:31:21.035400,2022-04-29 01:31:25.303800, Event : Payload Status,10,2500,2,tachycardia
107,2022-04-29 01:31:27.308000,2022-04-29 01:31:27.308000, Dynamic Status,10,2500,2,healthy
108,2022-04-29 01:31:28.567100,2022-04-29 01:31:33.408600, Dynamic Status,10,2500,2,tachycardia
109,2022-04-29 01:31:35.107800,2022-04-29 01:31:35.107800, Dynamic Status,10,2500,2,healthy
110,2022-04-29 01:31:35.243800,2022-04-29 01:31:35.449800, Dynamic Status,10,2500,2,tachycardia
111,2022-04-29 01:31:37.225000,2022-04-29 01:31:37.225000, Dynamic Status,10,2500,2,healthy
112,2022-04-29 01:31:37.326000,2022-04-29 01:31:38.741100, Initialize : Cmd 1008955 : Response,10,2500,2,tachycardia
113,2022-04-29 01:31:40.741300,2022-04-29 01:31:40.741300, Dynamic Status,10,2500,2,healthy
114,2022-04-29 01:31:40.940300,2022-04-29 01:31:42.421500, Dynamic Status,10,2500,2,tachycardia
115,2022-04-29 01:31:43.947600,2022-04-29 01:31:45.454800, Dynamic Status,10,2500,2,healthy
116,2022-04-29 01:31:45.686800,2022-04-29 01:31:48.273100, Event : Action Status : AddWayPoint 1043698 : Status Completed,10,2500,2,tachycardia
117,2022-04-29 01:31:50.071300,2022-04-29 01:31:50.071300, Dynamic Status,10,2500,2,healthy
118,2022-04-29 01:31:50.308300,2022-04-29 01:31:50.309300, Dynamic Status,10,2500,2,tachycardia
119,2022-04-29 01:31:52.203500,2022-04-29 01:31:53.719600, Dynamic Status,10,2500,2,healthy
120,2022-04-29 01:31:53.993600,2022-04-29 01:31:54.195700, Dynamic Status,10,2500,2,tachycardia
121,2022-04-29 01:31:55.999800,2022-04-29 01:32:11.425400, Dynamic Status,10,2500,2,healthy
