,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.735400,2022-04-29 00:00:00.735400, Dynamic Status,21,2474,2,tachycardia
1,2022-04-29 00:00:02.743600,2022-04-29 00:02:19.150200, Dynamic Status,21,2474,2,healthy
2,2022-04-29 00:02:20.646400,2022-04-29 00:02:20.920400, Initialize : Cmd 1006805 : Response,21,2474,2,tachycardia
3,2022-04-29 00:02:22.674600,2022-04-29 00:02:58.797200, Dynamic Status,21,2474,2,healthy
4,2022-04-29 00:02:59.647300,2022-04-29 00:03:00.793400, Event : Alert ActionId:0 Text:Odometer_m:0,21,2474,2,tachycardia
5,2022-04-29 00:03:02.803600,2022-04-29 00:11:36.309900, Dynamic Status,21,2474,2,healthy
6,2022-04-29 00:11:37.358000,2022-04-29 00:11:37.575100, Initialize : Cmd 1006806 : Response,21,2474,2,tachycardia
7,2022-04-29 00:11:39.376200,2022-04-29 01:02:59.741200, Dynamic Status,21,2474,2,healthy
8,2022-04-29 01:02:59.945300,2022-04-29 01:02:59.946300, Event : Alert ActionId:0 Text:Odometer_m:0,21,2474,2,tachycardia
9,2022-04-29 01:03:01.741400,2022-04-29 01:25:11.465400, Dynamic Status,21,2474,2,healthy
10,2022-04-29 01:25:12.795500,2022-04-29 01:25:15.942800, Initialize : Cmd 1006807 : Response,21,2474,2,tachycardia
11,2022-04-29 01:25:17.444000,2022-04-29 01:25:17.444000, Dynamic Status,21,2474,2,healthy
12,2022-04-29 01:25:18.415100,2022-04-29 01:25:27.772000, Dynamic Status,21,2474,2,tachycardia
13,2022-04-29 01:25:29.580200,2022-04-29 01:25:29.580200, Dynamic Status,21,2474,2,healthy
14,2022-04-29 01:25:30.124300,2022-04-29 01:25:30.835300, Dynamic Status,21,2474,2,tachycardia
15,2022-04-29 01:25:32.837500,2022-04-29 01:25:32.837500, Dynamic Status,21,2474,2,healthy
16,2022-04-29 01:25:33.231600,2022-04-29 01:25:33.465600, Dynamic Status,21,2474,2,tachycardia
17,2022-04-29 01:25:35.247800,2022-04-29 01:25:36.772900, Dynamic Status,21,2474,2,healthy
18,2022-04-29 01:25:38.050100,2022-04-29 01:25:41.223400, Dynamic Status,21,2474,2,tachycardia
