,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:01.393400,2022-04-29 00:00:01.393400, Dynamic Status,10,2488,2,tachycardia
1,2022-04-29 00:00:03.402600,2022-04-29 00:02:19.815300, Dynamic Status,10,2488,2,healthy
2,2022-04-29 00:02:20.703400,2022-04-29 00:02:20.911400, Initialize : Cmd 1008316 : Response,10,2488,2,tachycardia
3,2022-04-29 00:02:22.726600,2022-04-29 00:11:36.238900, Dynamic Status,10,2488,2,healthy
4,2022-04-29 00:11:37.365000,2022-04-29 00:11:37.573100, Initialize : Cmd 1008317 : Response,10,2488,2,tachycardia
5,2022-04-29 00:11:39.390200,2022-04-29 00:39:43.948700, Dynamic Status,10,2488,2,healthy
6,2022-04-29 00:39:44.738800,2022-04-29 00:39:45.951900, Event : Alert ActionId:0 Text:Odometer_m:0,10,2488,2,tachycardia
7,2022-04-29 00:39:47.950100,2022-04-29 01:23:06.562900, Dynamic Status,10,2488,2,healthy
8,2022-04-29 01:23:06.766900,2022-04-29 01:23:10.481300, Event : OperationalState : OperationalState Active : SubState SubStateOK,10,2488,2,tachycardia
9,2022-04-29 01:23:12.499500,2022-04-29 01:23:12.499500, Dynamic Status,10,2488,2,healthy
10,2022-04-29 01:23:13.546600,2022-04-29 01:23:19.233200, Dynamic Status,10,2488,2,tachycardia
11,2022-04-29 01:23:21.203400,2022-04-29 01:23:21.203400, Dynamic Status,10,2488,2,healthy
12,2022-04-29 01:23:21.405400,2022-04-29 01:23:22.826500, Event : Action Status : AddWayPoint 1039726 : Status Completed,10,2488,2,tachycardia
13,2022-04-29 01:23:24.328700,2022-04-29 01:23:24.328700, Dynamic Status,10,2488,2,healthy
14,2022-04-29 01:23:25.683800,2022-04-29 01:23:29.827200, Dynamic Status,10,2488,2,tachycardia
15,2022-04-29 01:23:31.641400,2022-04-29 01:23:51.721400, Dynamic Status,10,2488,2,healthy
16,2022-04-29 01:23:53.088600,2022-04-29 01:24:01.674400, Event : Payload Status,10,2488,2,tachycardia
17,2022-04-29 01:24:03.619600,2022-04-29 01:24:03.619600, Dynamic Status,10,2488,2,healthy
18,2022-04-29 01:24:03.821600,2022-04-29 01:24:12.075500, Event : Action Status : AddWayPoint 1039729 : Status Completed,10,2488,2,tachycardia
19,2022-04-29 01:24:13.670600,2022-04-29 01:24:13.670600, Dynamic Status,10,2488,2,healthy
20,2022-04-29 01:24:13.914600,2022-04-29 01:24:13.916600, Event : Action Status : AddWayPoint 1039731 : Status Completed,10,2488,2,tachycardia
21,2022-04-29 01:24:15.676800,2022-04-29 01:24:15.676800, Dynamic Status,10,2488,2,healthy
22,2022-04-29 01:24:16.337900,2022-04-29 01:24:16.549900, Dynamic Status,10,2488,2,tachycardia
23,2022-04-29 01:24:18.346100,2022-04-29 01:24:32.409500, Dynamic Status,10,2488,2,healthy
24,2022-04-29 01:24:33.222600,2022-04-29 01:24:34.570700, Event : Payload Status,10,2488,2,tachycardia
25,2022-04-29 01:24:36.417900,2022-04-29 01:24:36.417900, Dynamic Status,10,2488,2,healthy
26,2022-04-29 01:24:36.798900,2022-04-29 01:24:36.997000, Dynamic Status,10,2488,2,tachycardia
27,2022-04-29 01:24:38.809100,2022-04-29 01:24:58.859100, Dynamic Status,10,2488,2,healthy
28,2022-04-29 01:24:59.660200,2022-04-29 01:25:14.058700, Initialize : Cmd 1008324 : Response,10,2488,2,tachycardia
