,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.966400,2022-04-29 00:00:00.966400, Dynamic Status,9,2585,2,tachycardia
1,2022-04-29 00:00:02.959600,2022-04-29 00:02:19.246200, Dynamic Status,9,2585,2,healthy
2,2022-04-29 00:02:20.606400,2022-04-29 00:02:22.646600, Initialize : Cmd 1008709 : Response,9,2585,2,tachycardia
3,2022-04-29 00:02:24.656800,2022-04-29 00:11:37.683100, Dynamic Status,9,2585,2,healthy
4,2022-04-29 00:11:37.922100,2022-04-29 00:11:37.922100, Dynamic Status,9,2585,2,tachycardia
5,2022-04-29 00:11:39.723300,2022-04-29 00:45:01.565400, Dynamic Status,9,2585,2,healthy
6,2022-04-29 00:45:01.800500,2022-04-29 00:45:01.800500, Event : Alert ActionId:0 Text:Odometer_m:0,9,2585,2,tachycardia
7,2022-04-29 00:45:03.565600,2022-04-29 01:22:11.829400, Dynamic Status,9,2585,2,healthy
8,2022-04-29 01:22:12.248500,2022-04-29 01:22:14.659700, Initialize : Cmd 1008711 : Response,9,2585,2,tachycardia
9,2022-04-29 01:22:16.180900,2022-04-29 01:22:16.180900, Dynamic Status,9,2585,2,healthy
10,2022-04-29 01:22:17.299000,2022-04-29 01:22:36.145900, Dynamic Status,9,2585,2,tachycardia
11,2022-04-29 01:22:38.040100,2022-04-29 01:23:03.461600, Dynamic Status,9,2585,2,healthy
12,2022-04-29 01:23:03.771600,2022-04-29 01:23:03.772600, Event : Action Status : Pick 1044563 : Status Drivable,9,2585,2,tachycardia
13,2022-04-29 01:23:05.621800,2022-04-29 01:23:05.621800, Initialize : Cmd 1008715 : Response,9,2585,2,healthy
14,2022-04-29 01:23:05.856800,2022-04-29 01:23:05.856800, Event : OperationalState : OperationalState Active : SubState SubStateOK,9,2585,2,tachycardia
15,2022-04-29 01:23:07.656000,2022-04-29 01:23:07.656000, Dynamic Status,9,2585,2,healthy
16,2022-04-29 01:23:07.962000,2022-04-29 01:23:13.373600, Initialize : Cmd 1008716 : Response,9,2585,2,tachycardia
17,2022-04-29 01:23:14.892700,2022-04-29 01:23:14.892700, Dynamic Status,9,2585,2,healthy
18,2022-04-29 01:23:16.091900,2022-04-29 01:23:16.521900, Dynamic Status,9,2585,2,tachycardia
19,2022-04-29 01:23:18.102100,2022-04-29 01:23:18.102100, Dynamic Status,9,2585,2,healthy
20,2022-04-29 01:23:18.333100,2022-04-29 01:23:27.002000, Dynamic Status,9,2585,2,tachycardia
21,2022-04-29 01:23:28.523100,2022-04-29 01:23:28.523100, Dynamic Status,9,2585,2,healthy
22,2022-04-29 01:23:29.422200,2022-04-29 01:23:29.659200, Dynamic Status,9,2585,2,tachycardia
23,2022-04-29 01:23:31.553400,2022-04-29 01:23:51.603400, Dynamic Status,9,2585,2,healthy
24,2022-04-29 01:23:52.615500,2022-04-29 01:23:54.544700, Initialize : Cmd 1008721 : Response,9,2585,2,tachycardia
25,2022-04-29 01:23:56.063900,2022-04-29 01:23:58.074100, Dynamic Status,9,2585,2,healthy
26,2022-04-29 01:23:58.813100,2022-04-29 01:24:00.304300, Initialize : Cmd 1008722 : Response,9,2585,2,tachycardia
27,2022-04-29 01:24:02.204500,2022-04-29 01:24:02.204500, Dynamic Status,9,2585,2,healthy
28,2022-04-29 01:24:02.433500,2022-04-29 01:24:05.184800, Dynamic Status,9,2585,2,tachycardia
29,2022-04-29 01:24:06.953900,2022-04-29 01:24:08.465100, Dynamic Status,9,2585,2,healthy
30,2022-04-29 01:24:09.224200,2022-04-29 01:24:09.444200, Dynamic Status,9,2585,2,tachycardia
31,2022-04-29 01:24:11.244400,2022-04-29 01:24:25.325800, Dynamic Status,9,2585,2,healthy
32,2022-04-29 01:24:25.624800,2022-04-29 01:24:28.405100, Event : Payload Status,9,2585,2,tachycardia
33,2022-04-29 01:24:30.210300,2022-04-29 01:24:30.210300, Dynamic Status,9,2585,2,healthy
34,2022-04-29 01:24:31.696400,2022-04-29 01:24:31.696400, Dynamic Status,9,2585,2,tachycardia
35,2022-04-29 01:24:33.325600,2022-04-29 01:24:33.325600, Dynamic Status,9,2585,2,healthy
36,2022-04-29 01:24:33.556600,2022-04-29 01:24:33.556600, Event : Action Status : AddWayPoint 1044624 : Status Completed,9,2585,2,tachycardia
37,2022-04-29 01:24:35.340800,2022-04-29 01:24:35.340800, Dynamic Status,9,2585,2,healthy
38,2022-04-29 01:24:35.396800,2022-04-29 01:24:37.806000, Initialize : Cmd 1008727 : Response,9,2585,2,tachycardia
39,2022-04-29 01:24:39.786200,2022-04-29 01:24:39.786200, Dynamic Status,9,2585,2,healthy
40,2022-04-29 01:24:40.301300,2022-04-29 01:24:46.516900, Dynamic Status,9,2585,2,tachycardia
41,2022-04-29 01:24:48.477100,2022-04-29 01:24:48.477100, Dynamic Status,9,2585,2,healthy
42,2022-04-29 01:24:48.711100,2022-04-29 01:25:02.132500, Event : Action Status : AddWayPoint 1044656 : Status Completed,9,2585,2,tachycardia
43,2022-04-29 01:25:03.901600,2022-04-29 01:25:21.992500, Dynamic Status,9,2585,2,healthy
44,2022-04-29 01:25:22.762500,2022-04-29 01:25:24.228700, Event : Payload Status,9,2585,2,tachycardia
45,2022-04-29 01:25:26.238900,2022-04-29 01:25:26.238900, Dynamic Status,9,2585,2,healthy
46,2022-04-29 01:25:26.467900,2022-04-29 01:25:37.969000, Dynamic Status,9,2585,2,tachycardia
47,2022-04-29 01:25:39.963200,2022-04-29 01:25:41.963400, Dynamic Status,9,2585,2,healthy
48,2022-04-29 01:25:42.555500,2022-04-29 01:25:42.784500, Dynamic Status,9,2585,2,tachycardia
49,2022-04-29 01:25:44.563700,2022-04-29 01:25:44.563700, Dynamic Status,9,2585,2,healthy
50,2022-04-29 01:25:45.774800,2022-04-29 01:25:51.894400, Dynamic Status,9,2585,2,tachycardia
51,2022-04-29 01:25:53.634600,2022-04-29 01:25:53.634600, Dynamic Status,9,2585,2,healthy
52,2022-04-29 01:25:53.929600,2022-04-29 01:25:53.929600, Event : Action Status : AddWayPoint 1044707 : Status Completed,9,2585,2,tachycardia
53,2022-04-29 01:25:55.644800,2022-04-29 01:25:55.644800, Dynamic Status,9,2585,2,healthy
54,2022-04-29 01:25:57.135000,2022-04-29 01:25:57.413000, Dynamic Status,9,2585,2,tachycardia
55,2022-04-29 01:25:59.135200,2022-04-29 01:26:15.185800, Dynamic Status,9,2585,2,healthy
56,2022-04-29 01:26:15.725800,2022-04-29 01:26:17.186000, Initialize : Cmd 1008738 : Response,9,2585,2,tachycardia
57,2022-04-29 01:26:18.735100,2022-04-29 01:26:22.766500, Dynamic Status,9,2585,2,healthy
58,2022-04-29 01:26:23.085600,2022-04-29 01:26:23.086600, Dynamic Status,9,2585,2,tachycardia
59,2022-04-29 01:26:24.826700,2022-04-29 01:26:24.826700, Dynamic Status,9,2585,2,healthy
60,2022-04-29 01:26:25.615800,2022-04-29 01:26:28.840100, Dynamic Status,9,2585,2,tachycardia
61,2022-04-29 01:26:30.626300,2022-04-29 01:26:36.656900, Dynamic Status,9,2585,2,healthy
62,2022-04-29 01:26:37.973000,2022-04-29 01:26:38.667100, Event : Action Status : Place 1044712 : Status Drivable,9,2585,2,tachycardia
63,2022-04-29 01:26:40.686300,2022-04-29 01:26:42.516500, Dynamic Status,9,2585,2,healthy
64,2022-04-29 01:26:42.736500,2022-04-29 01:26:42.737500, Event : Action Status : Place 1044712 : Status CaseMoved,9,2585,2,tachycardia
65,2022-04-29 01:26:44.697700,2022-04-29 01:26:52.377500, Dynamic Status,9,2585,2,healthy
66,2022-04-29 01:26:52.607500,2022-04-29 01:26:53.109600, Event : OperationalState : OperationalState Active : SubState SubStateOK,9,2585,2,tachycardia
67,2022-04-29 01:26:54.887700,2022-04-29 01:26:54.887700, Dynamic Status,9,2585,2,healthy
68,2022-04-29 01:26:56.357900,2022-04-29 01:26:59.578200, Initialize : Cmd 1008740 : Response,9,2585,2,tachycardia
69,2022-04-29 01:27:01.468400,2022-04-29 01:27:01.468400, Initialize : Cmd 1008743 : Response,9,2585,2,healthy
70,2022-04-29 01:27:01.710400,2022-04-29 01:27:02.217500, Event : Payload Status,9,2585,2,tachycardia
71,2022-04-29 01:27:04.387700,2022-04-29 01:27:04.387700, Dynamic Status,9,2585,2,healthy
72,2022-04-29 01:27:04.516700,2022-04-29 01:27:09.308200, Dynamic Status,9,2585,2,tachycardia
73,2022-04-29 01:27:10.818300,2022-04-29 01:27:10.818300, Dynamic Status,9,2585,2,healthy
74,2022-04-29 01:27:11.239400,2022-04-29 01:27:22.003500, Dynamic Status,9,2585,2,tachycardia
75,2022-04-29 01:27:23.693600,2022-04-29 01:27:41.765400, Dynamic Status,9,2585,2,healthy
76,2022-04-29 01:27:43.003600,2022-04-29 01:27:44.204700, Event : Payload Status,9,2585,2,tachycardia
77,2022-04-29 01:27:45.779800,2022-04-29 01:27:45.779800, Dynamic Status,9,2585,2,healthy
78,2022-04-29 01:27:46.210900,2022-04-29 01:27:56.989900, Dynamic Status,9,2585,2,tachycardia
79,2022-04-29 01:27:58.500100,2022-04-29 01:28:00.050300, Dynamic Status,9,2585,2,healthy
80,2022-04-29 01:28:00.170300,2022-04-29 01:28:11.056400, Event : Action Status : AddWayPoint 1044752 : Status Completed,9,2585,2,tachycardia
81,2022-04-29 01:28:13.056600,2022-04-29 01:28:13.056600, Dynamic Status,9,2585,2,healthy
82,2022-04-29 01:28:13.376600,2022-04-29 01:28:14.711700, Initialize : Cmd 1008751 : Response,9,2585,2,tachycardia
83,2022-04-29 01:28:16.531900,2022-04-29 01:28:18.043100, Dynamic Status,9,2585,2,healthy
84,2022-04-29 01:28:18.881100,2022-04-29 01:28:19.942200, Dynamic Status,9,2585,2,tachycardia
85,2022-04-29 01:28:21.711400,2022-04-29 01:28:25.251800, Dynamic Status,9,2585,2,healthy
86,2022-04-29 01:28:26.491900,2022-04-29 01:28:33.441600, Dynamic Status,9,2585,2,tachycardia
87,2022-04-29 01:28:35.151800,2022-04-29 01:28:41.162400, Dynamic Status,9,2585,2,healthy
88,2022-04-29 01:28:42.383500,2022-04-29 01:28:43.182600, Event : Action Status : Place 1044775 : Status Drivable,9,2585,2,tachycardia
89,2022-04-29 01:28:45.197800,2022-04-29 01:28:46.939900, Dynamic Status,9,2585,2,healthy
90,2022-04-29 01:28:47.253000,2022-04-29 01:28:51.357400, Event : Action Status : Place 1044775 : Status CaseMoved,9,2585,2,tachycardia
91,2022-04-29 01:28:52.877500,2022-04-29 01:28:52.877500, Dynamic Status,9,2585,2,healthy
92,2022-04-29 01:28:53.692600,2022-04-29 01:28:53.692600, Dynamic Status,9,2585,2,tachycardia
93,2022-04-29 01:28:55.422800,2022-04-29 01:28:55.422800, Dynamic Status,9,2585,2,healthy
94,2022-04-29 01:28:55.682800,2022-04-29 01:28:55.683800, Event : Action Status : AddWayPoint 1044776 : Status Completed,9,2585,2,tachycardia
95,2022-04-29 01:28:57.223000,2022-04-29 01:28:57.223000, Dynamic Status,9,2585,2,healthy
96,2022-04-29 01:28:58.113100,2022-04-29 01:29:00.112300, Dynamic Status,9,2585,2,tachycardia
97,2022-04-29 01:29:01.622400,2022-04-29 01:29:03.143600, Dynamic Status,9,2585,2,healthy
98,2022-04-29 01:29:03.643600,2022-04-29 01:29:14.863700, Dynamic Status,9,2585,2,tachycardia
99,2022-04-29 01:29:16.643900,2022-04-29 01:29:28.704100, Dynamic Status,9,2585,2,healthy
100,2022-04-29 01:29:29.325200,2022-04-29 01:29:43.260600, Event : Payload Status,9,2585,2,tachycardia
101,2022-04-29 01:29:44.794700,2022-04-29 01:29:44.794700, Dynamic Status,9,2585,2,healthy
102,2022-04-29 01:29:45.639800,2022-04-29 01:29:47.850000, Initialize : Cmd 1008758 : Response,9,2585,2,tachycardia
103,2022-04-29 01:29:49.637200,2022-04-29 01:29:49.637200, Dynamic Status,9,2585,2,healthy
104,2022-04-29 01:29:50.236300,2022-04-29 01:29:56.600900, Dynamic Status,9,2585,2,tachycardia
105,2022-04-29 01:29:58.271100,2022-04-29 01:30:12.061500, Dynamic Status,9,2585,2,healthy
106,2022-04-29 01:30:12.291500,2022-04-29 01:30:17.842000, Event : OperationalState : OperationalState Active : SubState SubStateOK,9,2585,2,tachycardia
107,2022-04-29 01:30:19.551200,2022-04-29 01:30:19.551200, Dynamic Status,9,2585,2,healthy
108,2022-04-29 01:30:19.767200,2022-04-29 01:30:19.767200, Dynamic Status,9,2585,2,tachycardia
109,2022-04-29 01:30:21.741400,2022-04-29 01:30:21.741400, Dynamic Status,9,2585,2,healthy
110,2022-04-29 01:30:22.662500,2022-04-29 01:30:25.731800, Dynamic Status,9,2585,2,tachycardia
111,2022-04-29 01:30:27.462000,2022-04-29 01:30:39.518200, Dynamic Status,9,2585,2,healthy
112,2022-04-29 01:30:40.973300,2022-04-29 01:30:41.698400, Event : Payload Status,9,2585,2,tachycardia
113,2022-04-29 01:30:43.518600,2022-04-29 01:30:43.518600, Dynamic Status,9,2585,2,healthy
114,2022-04-29 01:30:43.767600,2022-04-29 01:30:47.838000, Dynamic Status,9,2585,2,tachycardia
115,2022-04-29 01:30:49.359200,2022-04-29 01:30:49.359200, Dynamic Status,9,2585,2,healthy
116,2022-04-29 01:30:50.113300,2022-04-29 01:30:53.859600, Dynamic Status,9,2585,2,tachycardia
117,2022-04-29 01:30:55.858800,2022-04-29 01:30:55.858800, Dynamic Status,9,2585,2,healthy
118,2022-04-29 01:30:56.318900,2022-04-29 01:31:01.484400, Dynamic Status,9,2585,2,tachycardia
119,2022-04-29 01:31:03.263600,2022-04-29 01:31:03.263600, Dynamic Status,9,2585,2,healthy
120,2022-04-29 01:31:03.504600,2022-04-29 01:31:03.504600, Event : Action Status : AddWayPoint 1044858 : Status Completed,9,2585,2,tachycardia
121,2022-04-29 01:31:05.263800,2022-04-29 01:31:05.263800, Dynamic Status,9,2585,2,healthy
122,2022-04-29 01:31:06.383900,2022-04-29 01:31:14.609700, Dynamic Status,9,2585,2,tachycardia
123,2022-04-29 01:31:16.384900,2022-04-29 01:31:29.955200, Dynamic Status,9,2585,2,healthy
124,2022-04-29 01:31:31.330400,2022-04-29 01:31:51.771400, Event : Payload Status,9,2585,2,tachycardia
125,2022-04-29 01:31:53.771600,2022-04-29 01:31:53.771600, Dynamic Status,9,2585,2,healthy
126,2022-04-29 01:31:54.011600,2022-04-29 01:31:54.011600, Dynamic Status,9,2585,2,tachycardia
127,2022-04-29 01:31:55.795800,2022-04-29 01:31:57.297000, Dynamic Status,9,2585,2,healthy
128,2022-04-29 01:31:57.516000,2022-04-29 01:31:57.517000, Dynamic Status,9,2585,2,tachycardia
129,2022-04-29 01:31:59.417200,2022-04-29 01:32:31.077400, Dynamic Status,9,2585,2,healthy
130,2022-04-29 01:32:31.303400,2022-04-29 01:32:31.647400, Event : OperationalState : OperationalState Active : SubState SubStateOK,9,2585,2,tachycardia
131,2022-04-29 01:32:33.407600,2022-04-29 01:32:33.407600, Initialize : Cmd 1008775 : Response,9,2585,2,healthy
132,2022-04-29 01:32:33.707600,2022-04-29 01:32:36.177900, Dynamic Status,9,2585,2,tachycardia
133,2022-04-29 01:32:38.069100,2022-04-29 01:32:38.069100, Dynamic Status,9,2585,2,healthy
134,2022-04-29 01:32:38.298100,2022-04-29 01:32:38.299100, Dynamic Status,9,2585,2,tachycardia
135,2022-04-29 01:32:40.139300,2022-04-29 01:32:40.139300, Dynamic Status,9,2585,2,healthy
136,2022-04-29 01:32:41.268400,2022-04-29 01:32:43.478600, Dynamic Status,9,2585,2,tachycardia
137,2022-04-29 01:32:44.988700,2022-04-29 01:32:44.988700, Dynamic Status,9,2585,2,healthy
138,2022-04-29 01:32:45.818800,2022-04-29 01:32:46.358900, Dynamic Status,9,2585,2,tachycardia
139,2022-04-29 01:32:48.369100,2022-04-29 01:32:54.378700, Dynamic Status,9,2585,2,healthy
140,2022-04-29 01:32:54.888700,2022-04-29 01:32:56.378900, Event : Action Status : Place 1044895 : Status Drivable,9,2585,2,tachycardia
141,2022-04-29 01:32:58.379100,2022-04-29 01:32:58.379100, Dynamic Status,9,2585,2,healthy
142,2022-04-29 01:32:59.481200,2022-04-29 01:33:00.609300, Event : Payload Status,9,2585,2,tachycardia
143,2022-04-29 01:33:02.404500,2022-04-29 01:33:02.404500, Dynamic Status,9,2585,2,healthy
144,2022-04-29 01:33:03.889600,2022-04-29 01:33:03.889600, Dynamic Status,9,2585,2,tachycardia
145,2022-04-29 01:33:05.429800,2022-04-29 01:33:05.429800, Initialize : Cmd 1008778 : Response,9,2585,2,healthy
146,2022-04-29 01:33:05.939800,2022-04-29 01:33:14.725700, Dynamic Status,9,2585,2,tachycardia
147,2022-04-29 01:33:16.505900,2022-04-29 01:33:26.511900, Dynamic Status,9,2585,2,healthy
148,2022-04-29 01:33:27.751000,2022-04-29 01:33:33.150600, Initialize : Cmd 1008779 : Response,9,2585,2,tachycardia
149,2022-04-29 01:33:34.805700,2022-04-29 01:33:34.805700, Dynamic Status,9,2585,2,healthy
150,2022-04-29 01:33:35.045800,2022-04-29 01:33:39.181200, Event : Action Status : AddWayPoint 1044909 : Status Completed,9,2585,2,tachycardia
151,2022-04-29 01:33:40.701300,2022-04-29 01:33:40.701300, Dynamic Status,9,2585,2,healthy
152,2022-04-29 01:33:41.126400,2022-04-29 01:33:44.450700, Dynamic Status,9,2585,2,tachycardia
153,2022-04-29 01:33:46.150900,2022-04-29 01:34:00.192300, Dynamic Status,9,2585,2,healthy
