,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.203300,2022-04-29 00:00:00.203300, Dynamic Status,43,3471,2,Healthy
1,2022-04-29 00:00:02.208500,2022-04-29 00:02:20.699400, Dynamic Status,43,3471,2,healthy
2,2022-04-29 00:02:20.978400,2022-04-29 00:02:20.979400, Initialize : Cmd 1007785 : Response,43,3471,2,tachycardia
3,2022-04-29 00:02:22.740600,2022-04-29 00:11:36.299900, Dynamic Status,43,3471,2,healthy
4,2022-04-29 00:11:37.349000,2022-04-29 00:11:37.551100, Initialize : Cmd 1007786 : Response,43,3471,2,tachycardia
5,2022-04-29 00:11:39.378200,2022-04-29 00:49:05.683800, Dynamic Status,43,3471,2,healthy
6,2022-04-29 00:49:05.883900,2022-04-29 00:49:05.883900, Event : Alert ActionId:0 Text:Odometer_m:0,43,3471,2,tachycardia
7,2022-04-29 00:49:07.686000,2022-04-29 01:23:05.189800, Dynamic Status,43,3471,2,healthy
8,2022-04-29 01:23:06.558900,2022-04-29 01:23:08.640100, Initialize : Cmd 1007787 : Response,43,3471,2,tachycardia
9,2022-04-29 01:23:10.176300,2022-04-29 01:23:12.189500, Dynamic Status,43,3471,2,healthy
10,2022-04-29 01:23:12.676500,2022-04-29 01:23:12.886500, Dynamic Status,43,3471,2,tachycardia
11,2022-04-29 01:23:14.696700,2022-04-29 01:23:14.696700, Dynamic Status,43,3471,2,healthy
12,2022-04-29 01:23:14.906700,2022-04-29 01:23:14.907700, Dynamic Status,43,3471,2,tachycardia
13,2022-04-29 01:23:16.786900,2022-04-29 01:23:16.786900, Dynamic Status,43,3471,2,healthy
14,2022-04-29 01:23:17.237000,2022-04-29 01:23:24.317700, Dynamic Status,43,3471,2,tachycardia
15,2022-04-29 01:23:25.819800,2022-04-29 01:23:25.819800, Dynamic Status,43,3471,2,healthy
16,2022-04-29 01:23:26.230900,2022-04-29 01:23:32.948500, Dynamic Status,43,3471,2,tachycardia
17,2022-04-29 01:23:34.694700,2022-04-29 01:23:34.694700, Dynamic Status,43,3471,2,healthy
18,2022-04-29 01:23:36.157900,2022-04-29 01:23:36.157900, Dynamic Status,43,3471,2,tachycardia
19,2022-04-29 01:23:38.179100,2022-04-29 01:23:48.199100, Dynamic Status,43,3471,2,healthy
20,2022-04-29 01:23:48.669100,2022-04-29 01:23:55.880800, Event : Payload Status,43,3471,2,tachycardia
21,2022-04-29 01:23:57.538000,2022-04-29 01:23:57.538000, Dynamic Status,43,3471,2,healthy
22,2022-04-29 01:23:57.749000,2022-04-29 01:23:58.339100, Dynamic Status,43,3471,2,tachycardia
23,2022-04-29 01:23:59.909200,2022-04-29 01:23:59.909200, Dynamic Status,43,3471,2,healthy
24,2022-04-29 01:24:03.228600,2022-04-29 01:24:03.228600, Dynamic Status,43,3471,2,arrhythmia
25,2022-04-29 01:24:03.440600,2022-04-29 01:24:10.411300, Dynamic Status,43,3471,2,tachycardia
26,2022-04-29 01:24:11.932400,2022-04-29 01:24:11.932400, Dynamic Status,43,3471,2,healthy
27,2022-04-29 01:24:13.044600,2022-04-29 01:24:14.130700, Dynamic Status,43,3471,2,tachycardia
28,2022-04-29 01:24:15.928800,2022-04-29 01:24:21.963400, Dynamic Status,43,3471,2,healthy
29,2022-04-29 01:24:23.157600,2022-04-29 01:24:23.964600, Event : Action Status : Place 1038269 : Status Drivable,43,3471,2,tachycardia
30,2022-04-29 01:24:25.979900,2022-04-29 01:24:27.485000, Dynamic Status,43,3471,2,healthy
31,2022-04-29 01:24:27.690000,2022-04-29 01:24:42.066500, Event : Action Status : Place 1038269 : Status CaseMoved,43,3471,2,tachycardia
