,InterestingEventTime,LastHealthyMoment,EventDescription,currentThreadID,BotNumber,RhythmTime,Health
0,2022-04-29 00:00:00.719400,2022-04-29 00:00:00.719400, Dynamic Status,43,3468,2,tachycardia
1,2022-04-29 00:00:02.719600,2022-04-29 00:02:20.578400, Dynamic Status,43,3468,2,healthy
2,2022-04-29 00:02:20.786400,2022-04-29 00:02:20.786400, Dynamic Status,43,3468,2,tachycardia
3,2022-04-29 00:02:22.602600,2022-04-29 00:11:35.970900, Dynamic Status,43,3468,2,healthy
4,2022-04-29 00:11:37.317000,2022-04-29 00:11:37.516000, Initialize : Cmd 1002488 : Response,43,3468,2,tachycardia
5,2022-04-29 00:11:39.342200,2022-04-29 00:12:03.401600, Dynamic Status,43,3468,2,healthy
6,2022-04-29 00:12:05.996900,2022-04-29 00:12:05.996900, Dynamic Status,43,3468,2,arrhythmia
7,2022-04-29 00:12:07.416000,2022-04-29 00:12:07.416000, Dynamic Status,43,3468,2,tachycardia
8,2022-04-29 00:12:09.419200,2022-04-29 00:26:23.528600, Dynamic Status,43,3468,2,healthy
9,2022-04-29 00:26:23.725700,2022-04-29 00:26:23.726700, Event : Alert ActionId:0 Text:Odometer_m:198,43,3468,2,tachycardia
10,2022-04-29 00:26:25.544800,2022-04-29 00:29:44.087700, Dynamic Status,43,3468,2,healthy
11,2022-04-29 00:29:46.599900,2022-04-29 00:29:46.599900, Dynamic Status,43,3468,2,arrhythmia
12,2022-04-29 00:29:48.099100,2022-04-29 00:29:48.099100, Dynamic Status,43,3468,2,tachycardia
13,2022-04-29 00:29:50.102300,2022-04-29 00:34:26.756000, Dynamic Status,43,3468,2,healthy
14,2022-04-29 00:34:29.348200,2022-04-29 00:34:29.348200, Dynamic Status,43,3468,2,arrhythmia
15,2022-04-29 00:34:30.763400,2022-04-29 00:34:30.763400, Dynamic Status,43,3468,2,tachycardia
16,2022-04-29 00:34:32.768600,2022-04-29 00:52:07.338000, Dynamic Status,43,3468,2,healthy
